,MM_smallgroup,Premium_smallgroup,Costs_smallgroup,Transfers_smallgroup,Premium_smallgroup_pmm,Costs_smallgroup_pmm,Transfers_smallgroup_pmm
186,11714.0,4230788.0,4044840.0,-19846.16,361.1736383814239,345.29964145466965,-1.694225712822264
187,303.0,136052.0,41130.0,-63213.98,449.016501650165,135.74257425742573,-208.62699669966997
188,27522.0,10012411.0,9014187.0,-285469.43,363.79663541893757,327.52659690429476,-10.372408618559698
189,1854.0,160213.0,91970.0,-61839.36,86.41477885652642,49.60625674217907,-33.354563106796114
190,1964.0,813620.0,776962.2,36341.21,414.2668024439919,395.6019348268839,18.503671079429736
191,306.0,72162.0,24123.0,-2102.24,235.8235294117647,78.83333333333333,-6.870065359477123
192,569.0,206161.0,136886.0,-13859.22,362.32161687170475,240.57293497363796,-24.357152899824253
193,123325.0,44678798.84,33244215.25,111696.1,362.2850098520171,269.5659051287249,0.9057052503547538
194,205835.0,66164856.39,51466887.68,-54442.57,321.4460922097797,250.0395349673282,-0.2644961741200476
195,227104.0,81361387.0,63096985.0,501033.39,358.25607210793294,277.832997217134,2.206184787586304
196,960142.0,323965281.0,259435804.0,3535403.52,337.4139252318928,270.2056612459407,3.682167346080059
197,16326.0,4943033.0,3843924.65,-157276.56,302.7706112948671,235.44803687369838,-9.633502388827637
198,476090.0,140918473.7,118581951.9,557788.36,295.99124892352285,249.07465374193956,1.1716027641832427
199,,,,,,,
200,2136.0,542774.0,541817.0,45076.99,254.10767790262173,253.65964419475657,21.103459737827713
201,72031.0,19270117.0,18039742.42,-228325.54,267.52532937207593,250.44414793630523,-3.169823270536297
202,308078.0,89493715.0,75331478.0,1175263.46,290.49044397847297,244.5207966813599,3.814824362661404
203,64205.0,16772402.0,15554924.0,-1392526.68,261.2320224281598,242.26966747138073,-21.68875757339771
204,12822.0,2707488.0,2385401.0,,211.15956948993917,186.03969739510217,
205,14005.0,5961175.85,4640770.74,-370976.96,425.6462584791146,331.3652795430204,-26.488893966440557
206,262696.0,105099982.4,80541704.2,-719734.14,400.0821573225325,306.59661433748516,-2.7397986265493195
207,4156218.0,1810385289.0,1473745015.0,4303605.47,435.5847765925656,354.5879968278854,1.0354619199474138
208,,,,,,,
209,98945.0,31718051.36,25927161.08,-400513.48,320.562447420284,262.0360915660215,-4.047839506796705
210,84585.0,29279045.0,23825303.87,-1048560.53,346.1493763669681,281.67291919371047,-12.396530472305965
211,44263.0,18575627.27,15664767.12,-390516.48,419.6648955109233,353.90206538192166,-8.822639224634571
212,,,,,,,
213,251994.0,96450598.0,90830583.0,-998963.73,382.74958133923826,360.4474035096074,-3.9642361722898163
214,58894.0,23482388.61,18517906.44,-1028302.66,398.7229362923218,314.4277250653717,-17.460227867015316
215,590776.0,236438054.0,193063081.5,4255065.52,400.21607851368367,326.7957423795144,7.202502335910734
216,13747.0,5707329.0,3500818.0,183726.24,415.16905506655996,254.66050774714483,13.364824325307339
217,2616.0,1050211.0,739726.3,-390929.05,401.45680428134557,282.76999235474005,-149.43771024464831
218,8010.0,1977150.0,2640518.0,-3535.77,246.83520599250937,329.652684144819,-0.4414194756554307
219,3342.0,1553713.0,1105709.0,-131881.33,464.90514661879115,330.8524835427888,-39.46179832435667
220,152.0,105724.5446,14496.13685,-42724.33,695.5562144736841,95.36932138157896,-281.0811184210526
221,39821.0,13408399.0,9331670.71,-52688.31,336.7167826021446,234.34044122447958,-1.3231287511614473
222,211.0,76404.0,28823.0,-28.68,362.1042654028436,136.60189573459715,-0.13592417061611375
223,15244.0,4729636.0,4367166.0,20402.52,310.2621359223301,286.48425610076094,1.338396746260824
224,863764.0,360858990.5,270440971.7,-700664.41,417.7749830972349,313.09590547881135,-0.8111757493945105
225,198542.0,68302804.02,54598568.27,-1540017.03,344.02194004291283,274.99757366199594,-7.756630989916491
226,40461.0,18023120.36,11899183.44,-724765.7,445.4442638590247,294.0901964855045,-17.912698648080866
227,4096.0,2022907.77,917024.02,-217997.08,493.87396728515625,223.8828173828125,-53.221943359375
228,15430.0,7342908.6,5211409.83,-649454.74,475.8851976668827,337.7452903434867,-42.09039144523655
229,43943.0,14061760.81,11311324.63,-425165.15,320.00001843297,257.40902145961815,-9.675378331019731
230,2119317.0,832048058.5,605614823.6,5862596.41,392.60198379949765,285.75943268515283,2.766266872770803
231,,,,,,,
232,,,,,,,
233,109683.0,42982915.89,37512325.69,-22411.92,391.8831167090616,342.006743889208,-0.2043335794972785
234,6121.0,2245198.15,842620.2916,-19667.22,366.8025077601699,137.66056062734847,-3.213073027283124
235,143300.0,48901608.79,33092838.88,28264.72,341.25337606420095,230.93397683182135,0.19724159106769018
236,10937.0,5063311.0,4434742.0,-124424.43,462.95245496937,405.4806619731188,-11.3764679528207
237,,,,,,,
238,15339.0,5434093.0,3742942.06,-265136.19,354.26644500945304,244.01473759697504,-17.285102679444552
239,11926.0,5529940.847,4446592.136,-117653.72,463.68781209122926,372.84857756163007,-9.865312762032534
240,14735.0,7054288.0,4348715.0,-71406.41,478.74367153036985,295.12826603325414,-4.846040719375637
241,312530.0,115400714.0,95421696.0,115029.27,369.24683710363803,305.320116468819,0.3680583304002816
242,80965.0,35618277.0,25919627.93,-840621.54,439.9219045266473,320.1337359352807,-10.382529982091027
243,6764.0,2212364.0,2332089.0,-17085.65,327.0792430514488,344.7795683027794,-2.5259683619160263
244,36418.0,12686480.0,11646028.0,-90416.73,348.35740567851064,319.7876874073261,-2.482748366192542
245,12726.0,5720533.64,3573674.3639999996,39262.67,449.51545183089735,280.81678170674206,3.08523259468804
246,629735.0,255806105.1,186280017.4,-3241006.75,406.21230374681414,295.8069940530541,-5.146620006828269
247,18115.0,6847953.0,7581623.0,-160702.61,378.0266629864753,418.52735302235715,-8.87124537675959
248,3739.0,1496577.65,687949.52,-266018.93,400.2614736560577,183.99291789248463,-71.14707943300347
249,167621.0,55667325.25,45188128.18,1450193.47,332.1023335381605,269.5851246562185,8.651621634520733
250,1305258.0,396049027.0,350507168.0,1056774.58,303.425856803789,268.5347785648508,0.8096288856302739
251,,,,,,,
252,102777.0,33012802.0,27565775.14,-84693.06,321.208071844868,268.20957159675805,-0.8240468198137716
253,142891.0,44209876.0,32164567.19,-713955.94,309.395805194169,225.0986219565963,-4.996507407744364
254,20453.0,8328410.385,5529715.612000001,-171528.97,407.1974959663619,270.36207949934,-8.386494401799247
255,,,,,,,
256,2489.0,910297.5993,442251.9541,-125193.09,365.7282439935717,177.68258501406186,-50.29854961832061
257,183283.0,58227629.21,42788486.7,-291686.41,317.6924712602915,233.4558398760387,-1.5914537081998874
258,3222.0,1107144.0,572735.0,-75807.36,343.62011173184356,177.75760397268778,-23.52804469273743
259,6526.0,1507404.0,1465999.0,-9478.41,230.98437021146185,224.63974869751763,-1.4524072939013177
260,152843.0,53915152.65,43635963.49,-768605.82,352.748589402197,285.49533501697823,-5.028727648632911
261,2453.0,539226.76,482213.03,-3311.9,219.8233836119038,196.5809335507542,-1.350142682429678
262,990852.0,344455627.4,250442798.6,2798476.94,347.63579969561545,252.7550013523715,2.8243137622974976
263,71709.0,23061489.0,23443752.0,-1254224.27,321.59825126553153,326.9290047274401,-17.490472186196993
264,547482.0,172510336.3,144046341.7,-1929958.7,315.0977316149207,263.1069910974242,-3.5251546169554433
265,925.0,296870.0,186836.0,-22525.81,320.94054054054055,201.98486486486487,-24.352227027027027
266,1983.0,687576.0,374614.52,-49429.47,346.73524962178516,188.91302067574384,-24.926611195158852
267,7273.0,1889340.0,1715690.0,196961.32,259.7745084559329,235.8985288051698,27.081165956276642
268,77434.0,28514379.3,27902545.14,312802.38,368.2410736885606,360.3397104631041,4.039599917348968
269,25773.0,8611668.11,6719225.41,-48790.45,334.1352620959919,260.7079272882474,-1.8930838474372405
270,85123.0,30796694.0,24554365.5,-120226.85,361.79051490196537,288.4574733033375,-1.412389718407481
271,16983.0,7848713.51,6896925.71,-11121.47,462.1511811811812,406.1076199729141,-0.6548589766236824
272,1840.0,636707.4,432519.05,-6296.82,346.03663043478264,235.06470108695652,-3.4221847826086953
273,2852.0,1074327.0,1098767.88,-37335.05,376.6924964936886,385.2622300140252,-13.090830995792427
274,,,,,,,
275,562886.0,243204523.0,190320200.0,-674763.59,432.06710239728824,338.11500019542143,-1.1987571017932583
276,363156.0,125898422.5,103527173.9,-119935.54,346.6786243377502,285.07631403584134,-0.3302590071484431
277,1183.0,475990.0,208055.0,-23667.98,402.35841081994926,175.87066779374473,-20.006745562130178
278,1194.0,467130.0,342632.0408,-36621.89,391.23115577889445,286.9615082077052,-30.671599664991625
279,2115029.0,842650694.0,655211208.0,803668.2,398.4109409374529,309.78828564525594,0.3799797544147149
280,3599.0,1188460.0,623247.0,8246.81,330.2195054181717,173.17227007502083,2.2914170602945263
281,205255.0,83265864.06,57069631.68,511621.86,405.67033231833574,278.0425893644491,2.4926158193466663
282,12949.0,6170198.11,3779766.91,-97687.22,476.4999698818442,291.89643292918373,-7.543997219862538
283,14426.0,5840769.0,3988248.0,-195880.47,404.8779287397754,276.4624982670179,-13.57829405240538
284,2824026.0,1198003493.0,1113146458.0,,424.21829437830957,394.1700458848467,
285,49377.0,26367323.0,26400515.0,,534.000101261721,534.672317070701,
286,,,,,,,
287,78.0,16569.20184,9972.184534999999,,212.42566461538465,127.84851967948715,
288,27330.0,10690000.0,8154000.0,,391.1452616172704,298.3534577387486,
289,456555.0,186301424.0,158536065.5,,408.0591035034114,347.2441775908708,
290,48213.0,20651988.85,21377490.38,,428.3489691576961,443.3968095741812,
291,1292301.0,569493171.0,490756140.2,,440.68152156502236,379.75374173663874,
292,252869.0,102178355.0,84872580.0,,404.0762410576227,335.63853220442206,
293,144645.0,50349285.0,45146115.15,,348.08866535310585,312.1166659753189,
294,3029.0,870653.84,453716.2217,,287.43936612743477,149.79076318917134,
295,434996.0,155829120.0,131784947.0,,358.23115614856226,302.956686958041,
296,750718.0,353599651.0,306055975.0,,471.0152827026926,407.6843435218018,
297,7664.0,2235805.0,983940.0,,291.72820981210856,128.3846555323591,
298,24883.0,13105117.0,13004252.0,,526.6694932283085,522.6159225173814,
299,32322.0,15194513.16,13040044.62,,470.09817338036015,403.4417616484128,
300,83092.0,27116891.7,18751748.24,11143.81,326.34780363933953,225.67453232561496,0.1341141144755211
301,146753.0,52361895.56,42526426.3,85307.78,356.80289711283586,289.78233017382945,0.5813017791799827
302,,,,,,,
303,1947671.0,775274987.1,548959299.4,-4834145.8,398.0523338387233,281.8542245584598,-2.482013543355115
304,74785.0,38507765.24,28545568.23,3249730.99,514.9129536671793,381.70178819281944,43.454315571304406
305,156529.0,52634356.17,45762112.11,-1991429.33,336.2594546058558,292.35548754543885,-12.722430540027727
306,113336.0,36742902.0,25884726.58,-4255487.55,324.1944483659208,228.389272428884,-37.54753608738618
307,30240.0,10598307.0,8920395.98,,350.4731150793651,294.98663955026456,
308,350560.0,182877022.7,139390539.1,5641971.56,521.6711053742583,397.6224871633957,16.09416807393884
309,92283.0,33455652.0,30524689.0,773138.57,362.53320763304185,330.772612507179,8.377908932306058
310,138627.0,58346556.75,46736999.42,860842.04,420.88883659027465,337.1421109884799,6.209771833769756
311,115280.0,48221000.86,29781385.01,-765269.83,418.2945945523942,258.33956462526027,-6.638357303955586
312,117747.0,53417284.63,33712330.83,1556233.82,453.6615338819673,286.31159035899003,13.216759832522273
313,75098.0,28051794.96,19338886.12,-332036.0,373.5358459612773,257.5153282377693,-4.421369410636768
314,133557.0,46338910.54,39936352.39,-2225221.04,346.9598039788255,299.0210351385551,-16.661208622535696
315,283531.0,114568401.1,92383760.58,2604015.24,404.0771594640445,325.83301501423125,9.184234669224884
316,164079.0,56715356.0,47698221.85,-814362.12,345.6588350733488,290.70278250111227,-4.963231857824584
317,179483.0,62117462.0,54221916.66,347234.34,346.0910615490046,302.1005703047085,1.934636372246954
318,13093.0,5284384.0,4427345.0,97813.31,403.60375773313984,338.14595585427327,7.470656839532574
319,,,,,,,
320,255.0,169282.77,67257.4,-9479.76,663.8539999999999,263.75450980392156,-37.17552941176471
321,4575.0,1706280.53,1461707.24,,372.95749289617487,319.49885027322404,
322,22978.0,6604361.64,3981067.2,-19155.16,287.4210827748281,173.25560100966143,-0.8336304291061015
323,131419.0,62397097.0,44187958.0,-181245.97,474.7950981212762,336.2372107533918,-1.379145861709494
324,944667.0,350173397.0,255316714.0,-5484016.17,370.6844814098513,270.27165551458876,-5.805237369358727
