,MM_individual,Premium_individual,Costs_individual,Transfers_individual,Premium_individual_pmm,Costs_individual_pmm,Transfers_individual_pmm
355,22057.0,9438000.0,13356000.0,2384614.4,427.8913723534479,605.5220564900031,108.11145668041891
356,7946.0,1732269.0,1793096.0,-46632.1,218.0051598288447,225.6602063931538,-5.8686257236345325
357,32699.0,10691860.88,11093060.0,130710.53,326.9782219639745,339.247683415395,3.9973861585981223
358,271330.0,62080064.95,48327689.36,-11637872.8,228.79911896952052,178.1140653816386,-42.89195002395607
359,,,,,,,
360,880297.0,186382394.0,293227598.0,5422835.32,211.72671723293388,333.10075803961615,6.160233784734016
361,,,,,,,
362,133134.0,31599168.0,30816363.0,388993.92,237.3485961512461,231.46876830862138,2.921822524674388
363,5906.0,2027827.07,2734688.0,927744.9,343.35033355909246,463.0355570606163,157.0851506942093
364,30.0,3016.0,11.72,,100.53333333333333,0.39066666666666666,
365,21388.0,5272812.84,4227374.61,,246.53136525154292,197.65170235646158,
366,630607.0,159451717.6,191337992.4,18053572.29,252.85434129338873,303.4187574828697,28.62888025347007
367,28.0,22671.0,-217.6013163,-4177.67,809.6785714285714,-7.771475582142857,-149.20250000000001
368,,,,947089.73,,,
369,1281780.0,352041892.0,390260376.3,-16394921.63,274.6507918675592,304.46751884098677,-12.790745393125185
370,101891.0,19336149.0,18647400.0,-173675.23,189.77288474938905,183.01322000961812,-1.7045198300144273
371,,,,,,,
372,1207878.0,344950109.3,306199466.2,-5335441.08,285.5835682908373,253.5019813259286,-4.4172019690730355
373,1032.0,820968.0,518318.951,,795.5116279069767,502.24704554263565,
374,36575.0,8745971.2,9764057.32,-545487.55,239.12429801777168,266.95987204374575,-14.914218728639783
375,10684.0,2430469.0,1316404.0,,227.48680269561962,123.21265443654062,
376,,,,,,,
377,186785.0,42701638.0,44326434.0,2064658.36,228.61385014856654,237.31260004818375,11.05366255320288
378,364.0,49428.01,35114.38,,135.79123626373627,96.46807692307692,
379,4617.0,2318002.6,1602444.49,,502.05817630495994,347.074829976175,
380,25008.0,9686371.36,11088178.65,1388382.82,387.330908509277,443.38526271593093,55.517547184900835
381,81.0,21505.09,36210.92,,265.49493827160495,447.0483950617284,
382,764940.0,190851063.0,177216259.0,4539847.85,249.4980822025257,231.6734109864826,5.9349071168980565
383,4736.0,766827.0,1076537.61,-132911.3,161.9144847972973,227.30946157094596,-28.064041385135134
384,,,,,,,
385,21.0,14871.0,22926.0,48146.28,708.1428571428571,1091.7142857142858,2292.68
386,390056.0,152150993.7,149026273.2,1064234.77,390.07474234468896,382.063788789302,2.728415330106446
387,1360.0,425371.0,145769.0,,312.77279411764704,107.18308823529412,
388,126016.0,65863721.99,31828143.15,-6560626.86,522.6615825768157,252.57223804913662,-52.0618561135094
389,29792.0,9310169.0,10012692.0,1041309.44,312.5056726638024,336.08660042964556,34.95265306122449
390,566.0,260364.95,178484.19,,460.0087455830389,315.34309187279155,
391,494.0,477425.83,487165.34,,966.4490485829959,986.1646558704454,
392,,,152.03,,,,
393,450309.0,143510696.0,181347286.3,-4280629.18,318.6938213537815,402.71743691554025,-9.505981848019914
394,7.0,6996.0,4669.235288,-586.8,999.4285714285714,667.0336125714285,-83.82857142857142
395,506.0,120674.0,49020.0,,238.48616600790513,96.87747035573122,
396,7356.0,1790461.0,1432390.0,,243.40144100054377,194.72403480152258,
397,12652.0,1995921.0,1855172.0,,157.755374644325,146.6307303193171,
398,115466.0,37692890.0,53910617.0,3157443.9,326.4414632878943,466.8960300001732,27.345226300382794
399,92912.0,26110449.0,35304377.4,506533.42,281.0234307732048,379.9765089547098,5.451754563457896
400,109492.0,24731561.0,26212712.0,617238.69,225.87550688634786,239.40298834618054,5.6372948708581445
401,48.0,60043.96,18348.4,,1250.9158333333332,382.2583333333334,
402,115.0,30422.87,157869.36,,264.5466956521739,1372.7770434782608,
403,62142.0,11364162.23,9280166.74,-240838.67,182.8740985163014,149.33807634128289,-3.875618261401307
404,,,,,,,
405,6260187.0,2015642630.0,2231132906.0,21858789.45,321.9780223817595,356.4003608837883,3.491715095731166
406,23.0,53485.0,2778.496346,7337.57,2325.4347826086955,120.80418895652174,319.02478260869566
407,5704.0,2238018.0,3813691.0,1069804.73,392.359396914446,668.5994039270687,187.55342391304347
408,32.0,24001.0,72099.52,,750.03125,2253.11,
409,744212.0,200682299.7,189674366.9,-22133565.21,269.6574359187973,254.86604206865786,-29.740941035618885
410,12.0,5628.0,1638.12,,469.0,136.51,
411,,,,,,,
412,37196.0,7419397.65,5361900.222,-458922.56,199.46762151844285,144.15260302183032,-12.337954618776212
413,5325.0,1528569.0,870690.0,-115565.12,287.0552112676056,163.5098591549296,-21.702369953051644
414,374.0,99285.0,90366.0,,265.46791443850265,241.62032085561498,
415,93145.0,20763791.0,21448918.0,12959.79,222.91900799828224,230.27449675237534,0.13913564871973805
416,,,,,,,
417,4295.0,2437777.47,2297875.26,,567.5849755529687,535.0117019790454,
418,1371.0,851252.04,923393.68,,620.8986433260394,673.5183661560905,
419,487298.0,166203387.0,159610965.0,1088177.61,341.0713505903985,327.5428280025775,2.2330844986024982
420,3510.0,793029.0,584483.0,,225.93418803418803,166.51937321937322,
421,19468.0,5948961.29,5644879.94,-807481.69,305.5763966509143,289.95684918841175,-41.47738288473392
422,18289.0,3887599.05,2289058.85,,212.56487779539614,125.16041609710756,
423,12835.0,3365375.0,2795365.75,128336.66,262.20296065446047,217.79242306194,9.99896065446046
424,35604.0,9507912.0,7578242.0,-409032.49,267.04617458712505,212.84805078081115,-11.488385855521852
425,992595.0,271101751.0,325081480.0,1379197.77,273.12423596733817,327.50666686815873,1.3894869206473939
426,319601.0,95231501.03,196290044.8,-3258008.03,297.96997202762196,614.1721859443494,-10.193985719694243
427,53498.0,7767775.0,6639457.5,58981.49,145.19748401809414,124.10664884668586,1.102498971924184
428,45293.0,12389748.67,13137899.13,1102852.31,273.5466555538383,290.06467069966664,24.349288190228073
429,,,,,,,
430,1373.0,451741.0,436265.0,62479.01,329.0174799708667,317.74581209031317,45.50546977421705
431,6.0,1287.24,-117952.07,,214.54,-19658.678333333333,
432,4014.0,1111782.0,870915.0,,276.9760837070254,216.9693572496263,
433,147.0,44917.0,2950.0,,305.5578231292517,20.068027210884352,
434,80452.0,20516492.0,20058502.0,654497.47,255.01531347884452,249.32260229702183,8.135254188833093
435,520.0,255441.55,143599.6,,491.23375,276.1530769230769,
436,214340.0,71643123.0,49031339.24,,334.24989735933565,228.75496519548383,
437,2004.0,475088.0,448717.7208,57417.02,237.06986027944112,223.9110383233533,28.65120758483034
438,168.0,237043.0,122555.0797,,1410.970238095238,729.4945220238095,
439,,,,,,,
440,389176.0,147211030.0,110413843.2,-5300321.87,378.26338212017185,283.71185067938416,-13.619344127078751
441,45329.0,17603025.0,24069996.0,5242904.85,388.339142712171,531.0065520968916,115.66336892497075
442,69.0,47865.34,4203.67,,693.7005797101449,60.922753623188406,
443,20390.0,10003719.74,10066725.2,,490.6189180971064,493.70893575281997,
444,20206.0,8379737.33,25868635.87,8273636.8,414.71529892111255,1280.2452672473523,409.464357121647
445,258158.0,105618835.0,86780918.26,-24464783.28,409.1247801733822,336.15428636726347,-94.76670597076209
446,796319.0,341756592.0,281115769.3,-27270588.68,429.1704605817518,353.0190404850318,-34.24580938041162
447,18.0,3382.0,-11676.0,,187.88888888888889,-648.6666666666666,
448,231.0,185602.0,1715047.0,365525.19,803.4718614718614,7424.445887445888,1582.3601298701299
449,32684.0,16019597.0,25023388.0,9029800.73,490.1357544976135,765.615836494921,276.27587596377435
450,40718.0,27443593.0,30102066.0,,673.991674443735,739.281546244904,
451,1725900.0,695259495.0,554523604.0,-9536368.03,402.83880584043106,321.29532649632074,-5.525446451126948
452,135146.0,73111581.68,103775430.1,32851467.14,540.9822094623593,767.8764454737839,243.0813130984269
453,58243.0,30857609.88,41148735.29,10751310.08,529.8080435417131,706.5009578833508,184.59402984049586
454,473250.0,132385147.0,160136586.3,6258751.86,279.7361796090861,338.3763049128368,13.22504354992076
455,,,,113433.56,,,
456,18034.0,5506419.0,4244028.0,685619.88,305.33542198070313,235.33481202173672,38.01818121326384
457,72246.0,24015570.0,20102873.0,-4834621.72,332.4138360601279,278.25586191623063,-66.9188843673006
458,239794.0,70489796.54,56088935.8,-2442724.87,293.9598010792597,233.90466733946636,-10.18676393070719
459,29.0,23167.0,59059.33561,,798.8620689655172,2036.528814137931,
460,3770.0,1211757.0,1391775.0,219541.22,321.4209549071618,369.1710875331565,58.23374535809019
461,464.0,208549.85,159386.89,,449.4608836206897,343.5062284482759,
462,61.0,17805.95,13086.15,,291.90081967213115,214.52704918032785,
463,12700.0,2307869.0,1288034.99,-1158344.59,181.721968503937,101.4200779527559,-91.20823543307087
464,54879.0,13597160.88,10124188.23,-401883.36,247.76619253266279,184.48201005849234,-7.323080959930028
465,302.0,161831.0,238991.539,-8625.15,535.864238410596,791.3627119205298,-28.560099337748344
466,43511.0,6276352.0,5081278.55,-1015221.06,144.24747764933005,116.78147020293719,-23.332514996207856
467,189134.0,63247361.96,54264833.96,-3030918.47,334.40503537174703,286.91210443389343,-16.025243848276883
468,72009.0,24105673.82,18526521.51,-4049114.37,334.75918038023025,257.28063867016624,-56.23067074948965
469,,,,,,,
470,6053.0,1609053.0,2230101.0,248604.41,265.8273583347101,368.42904344952916,41.07127209648108
471,,,,,,,
472,30780.0,7371670.17,12724866.64,1873080.72,239.49545711500974,413.41347108512025,60.853824561403506
473,1849.0,568261.0,265966.0,,307.3342347214711,143.84315846403462,
474,157901.0,49833390.46,62806959.22,-3289885.24,315.59895415481856,397.7616305153229,-20.83511339383538
475,41120.0,20905855.0,20058272.0,542628.0,508.4108706225681,487.7984435797665,13.196206225680934
476,,,,,,,
477,263643.0,69653710.0,50786215.42,,264.197077108059,192.6325198089841,
478,308590.0,58679798.88,58742830.01,6879575.41,190.1545704008555,190.3588256586409,22.29357856703069
479,66012.0,20755690.0,38993094.0,3410103.71,314.42298369993335,590.6970550808944,51.65884551293704
480,602.0,347286.54,461145.5,,576.8879401993355,766.0224252491695,
481,13383.0,17078769.31,1853167.04,,1276.1540245087049,138.4717208398715,
482,57833.0,31466911.09,60811431.43,14975558.9,544.0995813808726,1051.5005521069286,258.9448740338561
483,23258.0,10718293.95,9224831.0,-2141766.08,460.84332057786565,396.63044973772463,-92.08728523518789
484,14440.0,1880668.1,2815111.5130000003,660761.45,130.2401731301939,194.95232084487537,45.75910318559556
485,,,,8494368.23,,,
486,,,,347650.52,,,
487,45111.0,21946640.0,28267684.0,8365330.23,486.5030702046064,626.6250803573408,185.43881159805812
488,6833.0,1936278.0,1974195.0,,283.37157910141957,288.920679057515,
489,13522.0,-778157.0,91269.054,,-57.54747818370063,6.74967120248484,
490,768128.0,339233913.0,281690007.2,-4215356.78,441.63721801574735,366.7227430844859,-5.48783116876354
491,309097.0,121544742.0,145165193.2,33519366.16,393.2252399732123,469.6428409204877,108.44287120224395
492,827785.0,273028679.5,380720596.2,-28222332.5,329.8304263788302,459.9269087987823,-34.093795490374916
493,279338.0,103951558.0,100310066.9,-426177.2,372.13539869262326,359.09925216046514,-1.5256685449169107
494,8884.0,6641474.946,2995411.76,-1025.08,747.5770988293561,337.16926609635294,-0.11538496172895092
495,328572.0,127188051.4,122147053.1,-3859201.9,387.0933962723543,371.75125421521005,-11.745376660214504
496,66274.0,29370655.0,29002425.0,-2649557.85,443.17009687056765,437.61392099465854,-39.97884313607146
497,48638.0,20517394.2,22887793.0,-9077.56,421.83877215346024,470.574304042107,-0.18663514124758418
498,,,,,,,
499,37626.0,16703292.0,18421973.0,6203465.48,443.92951682347314,489.60753202572687,164.87177696273855
500,,,,,,,
501,399516.0,144984418.0,77121222.22,-54033594.1,362.90015418656577,193.03662987214528,-135.24763488821475
502,364461.0,127650637.0,129234736.3,11938998.21,350.244983688241,354.59140017724803,32.75795821775169
503,,,,,,,
504,482840.0,167711724.3,111950287.6,-37511467.39,347.34430515284566,231.8579396901665,-77.68922912351918
505,91082.0,38127866.0,42091418.0,434621.91,418.6103291539492,462.12663314376056,4.7717651127555385
506,150231.0,58141826.09,69112720.36,-8073821.58,387.0161690330225,460.0430028422895,-53.74271342133115
507,247763.0,136885134.4,140990494.9,,552.4841659166219,569.0538736615233,
508,218868.0,136455382.8,182681607.2,51416066.7,623.4597236690608,834.6656761152841,234.91815477822252
509,3852.0,1340811.1,3373064.67,,348.08180166147457,875.6658021806853,
510,62352.0,38450874.59,41822158.1,4787190.35,616.6742781306134,670.7428486656403,76.77685318835
511,788.0,436143.82,892597.89,,553.4820050761422,1132.7384390862944,
512,76066.0,21993243.17,18301411.54,-225186.77,289.13368877027847,240.59910525070333,-2.960412930875818
513,96734.0,27420415.0,25291402.49,-174769.08,283.4620195587901,261.4530825769636,-1.8066975417123243
514,7133.0,2518182.674,2129377.596,-154350.05,353.03275956820414,298.52482770222906,-21.638868638721434
515,250740.0,84336554.0,70915065.26,-2165055.8,336.35061817021614,282.82310465023534,-8.634664592805295
516,43.0,76032.0,12412.93075,-6348.32,1768.1860465116279,288.6728081395349,-147.6353488372093
517,1263641.0,369264093.2,304745986.1,4108227.93,292.222310925334,241.16500343056296,3.2511036995475773
518,19320.0,7108247.0,6902111.0,-1262069.95,367.9216873706004,357.2521221532091,-65.32453157349896
519,62177.0,22171528.64,20047835.17,-2282003.25,356.58730141370603,322.43168969233,-36.701726522669155
520,1.0,,,,,,
521,47842.0,19096941.0,18659412.0,-4194646.37,399.1668617532712,390.0215710045567,-87.67706972952637
522,90538.0,28554723.0,27408056.0,-9566203.9,315.3893724182111,302.7243367425832,-105.65954516335682
523,127142.0,38643605.76,47386987.32,-6379256.85,303.9405213068852,372.709154488682,-50.17426853439461
524,45174.0,11312075.87,10653083.42,976968.6,250.41120711028466,235.8233368751937,21.62678974631425
525,8221.0,2072607.0,993048.0,,252.1113003284272,120.79406398248388,
526,370847.0,151602447.0,189452476.1,9233566.61,408.80052150887025,510.86425426119126,24.898587854290312
527,1367356.0,365229244.0,363715144.9,9369568.4,267.1061844903595,265.9988656209502,6.852325509962292
528,1610.0,841621.0,864513.0,180648.95,522.7459627329192,536.9645962732919,112.20431677018634
529,,,,,,,
530,15159.0,6194037.0,6711129.0,-389493.94,408.60459133188203,442.71581238868,-25.69390724981859
531,,,,,,,
532,71873.0,23175839.0,22986321.0,-360679.09,322.4554283249621,319.81858277795556,-5.018283500062611
533,1552.0,239056.0,463714.0,37488.57,154.03092783505156,298.784793814433,24.15500644329897
534,,,,,,,
535,102450.0,25170821.0,29893962.0,2104210.85,245.6888335773548,291.7907467057101,20.53890531966813
536,572.0,234186.12,135284.85,,409.4162937062937,236.51197552447553,
537,5787.0,3022644.73,2752242.21,,522.3163521686539,475.59049766718505,
538,8881.0,3625969.39,5007633.02,1149383.33,408.283908343655,563.8591397365161,129.42048530570884
539,152.0,62449.89,36056.35,,410.8545394736842,237.21282894736842,
540,19077.0,5513790.47,7573350.23,178252.53,289.02817371704145,396.98853226398285,9.343844944173613
541,1530042.0,373873715.0,447090987.7,-912836.76,244.35519743902455,292.2083104254654,-0.596608955832585
542,240.0,92814.0,25942.78674,-7794.93,386.725,108.09494475,-32.478875
543,17942.0,4191506.0,4445552.0,823116.3,233.61420131534945,247.77349236428492,45.876507635715086
544,2310.0,590467.0,432452.0,,255.6134199134199,187.208658008658,
545,52740.0,10161093.0,8321225.91,-322539.29,192.66387940841867,157.77826905574517,-6.115648274554418
546,33807.0,8385981.0,8788108.8,-1090288.81,248.05457449640608,259.9493832638211,-32.25038631052741
547,,,,,,,
548,990.0,262911.0,916664.0,-853.44,265.56666666666666,925.9232323232324,-0.8620606060606061
549,21621.0,7236177.0,12964403.0,508909.92,334.68280838074094,599.6208778502382,23.537760510614678
550,6085.0,1661454.27,1743140.996,-107296.38,273.04096466721444,286.4652417419885,-17.63293015612161
551,2907.0,904964.0,446500.0,,311.30512555899554,153.59477124183007,
552,80503.0,19947901.0,20888391.0,847618.04,247.7907779834292,259.4734481944772,10.529024259965468
553,5172.0,2397455.93,1675496.72,,463.5452300850735,323.9552822892498,
554,26326.0,8231807.47,8105793.85,83712.74,312.6873611638684,307.9007008280787,3.1798503380688294
555,132.0,61342.29,93380.44,5124.77,464.7143181818182,707.4275757575758,38.824015151515155
556,196.0,91491.0,69693.0,16568.71,466.7908163265306,355.5765306122449,84.53423469387755
557,7206.0,2482923.61,5249096.959,961182.24,344.56336525117956,728.4342157923952,133.38637801831806
558,38452.0,11359633.0,19496468.0,2794804.37,295.42372308332466,507.03391241027776,72.68293898886924
559,28898.0,,18892425.0,1765810.56,,653.7623710983459,61.10494013426535
560,213219.0,66432191.0,79561707.0,12000350.41,311.5678762211623,373.1454842204494,56.281806077319565
561,200231.0,50863793.0,58185588.0,2582812.5,254.02556547188,290.59230588670084,12.899163965619708
562,1185822.0,388355657.0,470752445.0,-31157398.15,327.4991162248634,396.98407096511954,-26.274936837063233
563,127744.0,29970266.0,49756526.96,3133280.74,234.6119269789579,389.50187061623245,24.527811404058117
564,143417.0,41152791.0,46363481.0,2963920.51,286.94499954677616,323.2774427020507,20.666451745608956
565,368323.0,75631577.0,79709375.0,4080269.2,205.34035886979635,216.41161426248158,11.077964721182223
566,71109.0,18256208.0,20481654.0,855887.67,256.7355468365467,288.03181031936884,12.036277686368814
567,17.0,12226.0,3613.64,-2613.45,719.1764705882352,212.5670588235294,-153.73235294117646
568,437.0,39301.69,15152.593490000001,,89.93521739130435,34.67412697940504,
569,511.0,278610.68,178416.08,,545.2263796477495,349.1508414872798,
570,187327.0,61051891.6,51999516.87,-1144736.65,325.910795560704,277.58687679832593,-6.110900457488776
571,542601.0,107410604.0,98689530.82,-67222.42,197.95504247135557,181.8823238807153,-0.1238892298392373
572,112518.0,24451444.0,15627145.0,395776.73,217.31139906503847,138.88573383814145,3.5174525853641194
573,21237.0,10303087.0,18200535.0,3395486.14,485.14794933371,857.0200593304139,159.88539530065452
574,776.0,165919.0,315843.4295,-6140.62,213.81314432989691,407.01472873711344,-7.913170103092783
575,12.0,2315.92,,,192.99333333333334,,
576,335976.0,105525704.0,128600880.0,585146.21,314.0870300259542,382.7680548610615,1.7416309795937803
577,219034.0,74406248.22,109587873.8,1759834.57,339.70181898700656,500.3235744222358,8.03452692276085
578,136674.0,34989246.05,37581147.08,490533.38,256.005136675593,274.9692485769056,3.5890760495778276
579,50625.0,13714710.99,12172534.64,-1253464.22,270.9078714074074,240.44512869135804,-24.759787061728396
580,4102.0,1660964.0,1537162.25,,404.915650901999,374.7348244758654,
581,374925.0,150328937.3,258954771.0,42359592.09,400.95735760485434,690.6841928385677,112.98150854170835
582,2556433.0,629234955.1,808307387.0,-44238595.47,246.13786283466064,316.1856332632226,-17.304813179144535
583,631413.0,247916140.0,317529349.0,50795145.81,392.63705371919804,502.8869361258004,80.44678492523911
584,1266.0,61719.0,70633.0,,48.75118483412322,55.792259083728275,
585,5795.0,1634836.0,611247.0,,282.1114754098361,105.47834339948231,
586,12894.0,3961366.0,4682943.0,238390.33,307.2255312548472,363.187761749651,18.488469830929112
587,1365965.0,453789098.0,419745377.2,-61020486.2,332.2113655913585,307.2885302332051,-44.672071539168286
588,68099.0,26891563.0,27681855.0,223700.41,394.889249475029,406.4942950704122,3.284929440960954
589,98176.0,23727543.0,27582910.0,1461479.59,241.6837414439374,280.9536954041721,14.88632242095828
590,3954.0,1761380.53,2071919.42,,445.46801466868993,524.005923115832,
591,27177.0,6453709.23,9246442.03,798351.41,237.46952312617287,340.2304165286823,29.37599477499356
592,16156.0,6460358.0,18564092.16,2366387.54,399.87360732854665,1149.0524981431047,146.47112775439464
593,5614.0,2581779.0,3855640.91,541631.59,459.8822586391165,686.7903295333097,96.47872996081225
594,7694.0,2395450.0,4487507.78,-3587.19,311.34000519885626,583.2476969066805,-0.46623212893163507
595,25507.0,10354990.0,14876225.81,2322777.07,405.966597404634,583.2213043478262,91.06429881993178
596,413678.0,147318626.0,143930445.0,570729.73,356.1190732888865,347.9286909141893,1.379647286053404
597,11408.0,4044489.86,1975782.139,-570729.75,354.5310185834502,173.19268399368863,-50.0289051542777
598,,,,,,,
599,,,,,,,
600,9037.0,3654330.77,4467752.79,,404.3743244439526,494.38450702666813,
601,2469.0,1004880.32,744221.72,,406.9989145402997,301.42637505062777,
602,21234.0,5094293.65,4037360.15,,239.91210558538197,190.1365804841292,
603,936558.0,295301129.0,254980986.0,6653943.39,315.3046890849259,272.253278494231,7.104678396853157
604,159284.0,42995084.0,38950555.0,1402397.69,269.9271992164938,244.53526405665352,8.804385186208282
605,37.0,33103.0,-343.89000130000005,-15590.17,894.6756756756756,-9.294324359459461,-421.35594594594596
606,1182.0,467127.0,1252436.0,447060.31,395.2005076142132,1059.590524534687,378.2236125211506
607,463294.0,167110785.0,190598293.5,-6160779.32,360.7013796854697,411.3981478283768,-13.297774890242481
608,,,,,,,
609,306629.0,86779779.41,96820132.31,-3828066.52,283.0123028480672,315.7566058983332,-12.48435901366146
610,,,,,,,
611,2469.0,458787.0,378926.0,-599.88,185.81895504252734,153.47347104090724,-0.2429647630619684
612,14566.0,3970049.62,4017044.401,24910.64,272.5559261293423,275.7822601263216,1.7101908554167238
613,3503.0,922158.0,608761.0,,263.24807308021695,173.78275763631174,
614,,,,,,,
615,1694.0,356670.0,125684.0,,210.54899645808737,74.19362455726092,
616,60944.0,16908068.0,21420145.0,2251531.6,277.43613809398795,351.4725813861906,36.944270149645575
617,2187.0,881543.74,611793.83,,403.08355738454503,279.74112025605854,
618,2797.0,1549433.2,1348914.69,,553.962531283518,482.27196639256346,
619,25194.0,9310950.57,9333526.57,-774807.83,369.57015837104075,370.4662447408113,-30.753664761451137
620,109609.0,39298032.76,57305594.51,-1014430.34,358.5292517950168,522.8183316151046,-9.254991287211816
621,21300.0,3233903.0,5499257.76,-331736.57,151.82643192488263,258.18111549295776,-15.574486854460094
622,,,,,,,
623,,,-26887.45554,,,,
624,62624.0,19477603.0,21757491.62,-802074.46,311.02457524271847,347.4305636816556,-12.807780723045477
625,56085.0,15590124.0,12717543.0,112428.12,277.97314790050814,226.75480074886335,2.004602300080235
626,8018.0,3014587.0,3532897.0,215435.96,375.9774257919681,440.62072836118733,26.86903966076328
627,604615.0,163256470.0,157543236.0,1820377.38,270.01723410765527,260.5678588854064,3.0108041977125937
628,29871.0,7433918.94,6290052.82,-116538.47,248.86742794014262,210.57389508218674,-3.901391650764956
629,2515002.0,638213294.0,816101770.0,-1824896.38,253.76253935384545,324.49348748032804,-0.7256043454438604
630,22.0,5985.0,660.5709356000001,-3104.66,272.04545454545456,30.02595161818182,-141.1209090909091
631,9483.0,3131695.0,5082545.0,1134427.73,330.24306654012446,535.9638300115997,119.62751555414953
632,1938.0,745600.0,1355877.292,259947.44,384.7265221878225,699.6270856553147,134.13180598555212
633,10611.0,1847813.0,1809844.7,-57779.81,174.14126849495807,170.56306662896992,-5.44527471491848
634,,,,,,,
635,,,,,,,
636,297853.0,65549030.12,69602919.01,275162.36,220.07174720415776,233.68211503661203,0.9238193336981665
637,2749.0,743697.0,409453.0,,270.53364859949073,148.94616224081483,
638,,,,,,,
639,87553.0,22731865.0,24601539.0,191793.01,259.6354779390769,280.9902459081928,2.190593240665654
640,1668.0,689451.78,547207.82,,413.34039568345327,328.062242206235,
641,3087.0,1504762.63,1154277.21,,487.4514512471655,373.9155199222546,
642,5206.0,2183321.52,2462986.41,140988.67,419.38561659623514,473.10534191317714,27.08195735689589
643,483.0,165433.42,146041.45,,342.5122567287785,302.3632505175984,
644,503421.0,152897435.4,143561183.0,7355591.68,303.71684017949195,285.1712244820935,14.611213437659533
645,1512.0,304314.0,357956.0,,201.265873015873,236.74338624338625,
646,9694097.0,2675523465.0,3198174148.0,-17907614.72,275.99512001994617,329.9094436542155,-1.8472700159695121
647,55.0,82181.0,135728.7391,7716.9,1494.2,2467.7952563636363,140.30727272727273
648,501401.0,181597360.0,311394311.0,32778811.09,362.17989194277635,621.0484442591858,65.37444299073995
649,189.0,94239.0,212235.0,88351.39,498.6190476190476,1122.936507936508,467.46767195767194
650,,658651.0,1918781.1,798055.22,,,
651,,,,,,,
652,9495.0,2302145.0,3971315.0,212352.03,242.45866245392313,418.2532912058978,22.364616113744077
653,870873.0,242296504.6,305803472.2,-38610710.6,278.22254748970283,351.1458871729862,-44.33563860631803
654,1152876.0,225637658.6,235618617.3,5252230.85,195.71719647212709,204.37463985719194,4.555763889611718
655,13294.0,4920462.0,2632535.0,,370.1265232435685,198.0242966751918,
656,1731.0,367694.0,411649.0,,212.41709994222992,237.80993645291738,
657,74.0,28543.0,54726.0,-11442.15,385.7162162162162,739.5405405405405,-154.62364864864864
658,12642.0,4804046.0,4692447.0,722999.82,380.00680272108843,371.1791646891315,57.19030374940674
659,,,,,,,
660,29650.0,8581439.0,11188278.01,1029126.45,289.424586846543,377.3449581787521,34.709155143338954
661,36372.0,11017658.0,9210273.545,-1992571.72,302.9159243374024,253.22428090289233,-54.783122181898165
662,21362.0,6901426.81,12310190.48,2143995.88,323.07025606216644,576.2658215522891,100.3649414848797
663,1174.0,356597.0,190244.0,,303.74531516183987,162.04770017035776,
664,14103.0,4397780.869,2962415.3660000004,-933830.98,311.83300496348295,210.05568786782956,-66.21505920726086
665,400601.0,105435637.0,127581498.0,8299930.29,263.19364404981513,318.47523595797315,20.71869588443364
666,25481.0,14554421.32,12367212.22,,571.1872108629959,485.3503481025078,
667,23287.0,9707488.98,13214239.54,767008.61,416.86301283978185,567.4513479623824,32.93720144286512
668,96.0,86581.68,181760.23,,901.8924999999999,1893.3357291666669,
669,,,,,,,
670,142404.0,27872977.89,26503726.2,-1640855.99,195.73170620207298,186.11644476278755,-11.522541431420466
671,149879.0,39571614.0,56233518.96,-3623028.92,264.02373914958065,375.19278191074136,-24.173025707403973
672,27049.0,6509773.0,11549848.0,-938474.23,240.66593959111242,426.9972272542423,-34.69533919923102
673,418934.0,45384523.25,46358514.91,2574546.01,108.33334904782137,110.6582777000673,6.145469238591281
674,119232.0,23750751.72,24774017.66,-9861880.07,199.19779690016102,207.77993877482555,-82.71168872450349
675,2085.0,544533.0,907059.0,311802.19,261.16690647482017,435.0402877697842,149.54541486810552
676,405320.0,53408218.0,51268997.0,524047.97,131.7680301983618,126.49017319648672,1.2929240353301095
677,1144804.0,244284085.0,346944682.0,12505596.48,213.3850729033092,303.06033347193056,10.92378824672171
678,17950.0,3083177.0,3013031.0,105136.13,171.76473537604457,167.85688022284123,5.857166016713093
679,1026.0,331459.01,261278.37,,323.05946393762184,254.6572807017544,
680,7350.0,1533659.0,1057078.33,43110.39,208.66108843537415,143.82018095238095,5.865359183673469
681,30.0,12290.4,76818.63,,409.68,2560.621,
682,464.0,179127.53,123340.72,,386.05071120689655,265.8205172413793,
683,177329.0,49757615.84,53645894.85,7863949.4,280.5949158908019,302.52183709376357,44.34666298236611
684,2049418.0,514362915.0,412288187.5,,250.97999285650852,201.17330261566943,
685,258022.0,73447699.25,70625508.48,-6283212.33,284.65673179031245,273.7189405554565,-24.351459681732567
686,296.0,108832.0,76779.11,,367.6756756756757,259.3888851351351,
687,230418.0,64730853.85,69703444.71,2743889.18,280.9279390065012,302.50867861885786,11.908310895850152
688,6.0,8766.0,27.2,,1461.0,4.533333333333333,
689,218549.0,71180668.95,65937328.2,4207942.09,325.6966124301644,301.705009860489,19.25399837107468
690,891623.0,296040848.4,297778427.2,-11644622.19,332.0246880127587,333.97346995310795,-13.060028947211993
691,22045.0,6157572.23,8852020.059,178764.83,279.3183139033795,401.5432097527784,8.109087321388069
692,250797.0,77956385.43,65164565.2,-10851778.45,310.83460101197386,259.8299230054586,-43.269171680681985
693,264.0,67116.67,32291.15,,254.2298106060606,122.31496212121213,
