,MM_individual,Premium_individual,Costs_individual,Transfers_individual,Premium_individual_pmm,Costs_individual_pmm,Transfers_individual_pmm
145,1510064.0,551320906.2,520906806.4,-26403372.35,365.09770857394125,344.95677428241453,-17.48493596960129
146,282.0,231095.22,64896.65,,819.4865957446808,230.1299645390071,
147,88455.0,43841427.3,35806196.16,,495.63537731049684,404.7956153976598,
148,294890.0,113626086.8,108891922.4,-7286899.98,385.3168530638543,369.26285191088203,-24.710569975245008
149,909425.0,286172536.5,170268481.5,-76682881.13,314.6741474008302,187.22652390246586,-84.32018157627071
150,65045.0,23576429.0,25404651.0,-770019.98,362.46335613805826,390.5703897301868,-11.83826550849412
151,694.0,154212.0,441620.0,-5238.21,222.20749279538904,636.3400576368877,-7.5478530259365995
152,12.0,4657.56,24225.986109999998,-1334.54,388.13000000000005,2018.8321758333332,-111.21166666666666
153,11570.0,5593409.77,5380630.1,368431.18,483.44077528089883,465.0501382886776,31.843662921348315
154,192607.0,67825946.0,69226372.0,-16511893.77,352.1468378615523,359.4177366347017,-85.7284198912812
155,,,,,,,
156,,,,,,,
157,9.0,1672.0,139.69,,185.77777777777777,15.52111111111111,
158,,,,,,,
159,299732.0,101291469.0,136715595.7,16511893.78,337.9401231767045,456.12612500500444,55.08885864705804
160,118692.0,35006962.0,27118538.0,-5781185.31,294.9395241465305,228.4782293667644,-48.707455515114745
161,632.0,192158.6,435338.14,,304.048417721519,688.8261708860759,
162,473825.0,180042572.3,176259533.9,-10630845.15,379.97693726586823,371.9928959003852,-22.436226771487366
163,,,,,,,
164,1037.0,611080.8,1154069.93,365003.85,589.2775313404051,1112.8928929604629,351.980568948891
165,434.0,156971.0,646924.0,248195.33,361.684331797235,1490.6082949308757,571.8786405529953
166,,,,,,,
167,,,,,,,
168,,,,,,,
169,12.0,,6335.0,,,527.9166666666666,
170,,,,,,,
171,335.0,139592.97,108625.6,,416.6954328358209,324.2555223880597,
172,1261457.0,442903170.0,439553282.0,18333352.61,351.10445302535084,348.44888252235313,14.533474077990768
173,131640.0,55625036.89,56903966.62,-2226287.05,422.55421520814343,432.26957323002125,-16.911934442418715
174,3994.0,1418806.48,1116925.2,-248705.2,355.23447170756134,279.65077616424634,-62.26970455683526
175,15054.0,8175571.48,9872189.995,-59528.99,543.082999867145,655.7851730437093,-3.954363624285904
176,442788.0,143125602.0,217509208.0,2728291.54,323.2373099541993,491.226519237197,6.161620323947352
177,125888.0,33429631.0,28925018.0,-319665.28,265.55057670310117,229.76787302999492,-2.5392831723436706
178,,,,,,,
179,187122.0,58410739.0,71355707.0,-8100585.26,312.15324226974917,381.3325370613824,-43.29039482262908
180,26839.0,5969401.0,5955373.512999999,303111.16,222.41517940310743,221.89252628637428,11.293683073139833
181,,,,,,,
182,61.0,11704.0,6052.45,,191.86885245901638,99.22049180327869,
183,849414.0,286519235.8,305279675.4,11963363.34,337.31400212381715,359.4003341126941,14.08425495694679
184,86364.0,26986002.0,25756225.0,-6574515.53,312.46818118660553,298.22871798434534,-76.1256487656894
185,334517.0,123126850.0,161305248.2,-11963347.32,368.07352092718753,482.20344018390693,-35.76304737875803
186,23925.0,9338183.26,10831794.73,1493121.7,390.3106900731452,452.7395916405434,62.408430512016714
187,84.0,38795.55,38713.45,,461.85178571428577,460.8744047619047,
188,60.0,19323.44,11398.47,,322.0573333333333,189.97449999999998,
189,2.0,2425.32,1224.8,,1212.66,612.4,
190,78.0,-2218.0,,,-28.435897435897434,,
191,,,,,,,
192,273751.0,94484110.77,187327999.3,19685102.97,345.1461757947916,684.3006940613916,71.90878926469675
193,,,,,,,
194,153974.0,49256300.55,37855144.19,-15976640.99,319.9001165781236,245.85413245093326,-103.76194026264174
195,133442.0,48085206.12,43289792.82,2420350.88,360.34536442799117,324.40905277199084,18.13784925285892
196,440156.0,179542056.0,213806409.0,1925800.26,407.9055062296095,485.75143585456067,4.375267541508011
197,2780.0,1166064.03,782782.61,,419.4474928057554,281.5764784172662,
198,276448.0,125142353.1,156932333.4,35950670.67,452.67953864741287,567.6739690647066,130.0449656716634
199,133414.0,51205144.74,44699309.22,-7044744.34,383.8063826884735,335.0421186682057,-52.80363635000825
200,4115.0,2205124.3,1333436.43,,535.8746780072903,324.04287484811664,
201,46303.0,16672494.51,11777595.34,,360.0737427380515,254.3592281277671,
202,4887859.0,1823781516.0,1870843246.0,36348043.52,373.12482131747254,382.753112559098,7.436393627557588
203,362407.0,91945285.89,28330339.32,-61352776.51,253.70725700662516,78.17271553805529,-169.29247092357488
204,93420.0,34930483.84,36656823.82,-2438597.21,373.9079837293942,392.38732412759583,-26.103588203810748
205,2435.0,610525.0,558316.0,48327.14,250.7289527720739,229.28788501026693,19.846874743326488
206,34017.0,12912117.97,12629904.0,904689.42,379.5783863950378,371.28212364406033,26.595214745568395
207,4549.0,2085892.22,1906880.46,,458.5386282699494,419.1867355462739,
208,3535.0,1406937.0,1111295.2,-583807.56,398.0019801980198,314.36922206506364,-165.15065346534655
209,306002.0,100285626.4,40778856.15,-38452436.14,327.7286632113516,133.26336478192954,-125.66073470108039
210,427.0,181872.9,49049.0,,425.931850117096,114.8688524590164,
211,6.0,,,,,,
212,,,,,,,
213,73278.0,28482808.38,32281883.0,-2126520.47,388.6952206665029,440.5399028357761,-29.019903245175907
214,,,,,,,
215,182766.0,86717709.36,135265407.2,33816665.08,474.4739686812646,740.1015900112711,185.0271116071917
216,,,,,,,
217,,,,,,,
218,28330.0,5643355.52,4911117.86,122433.72,199.2006890222379,173.35396611366045,4.321698552770914
219,936386.0,394474929.9,395473402.1,23453648.5,421.273844226633,422.3401482935456,25.04698756709306
220,302623.0,104064767.5,93856037.79,-15288511.46,343.87593639611003,310.14178628194156,-50.51999173889625
221,237778.0,99132164.92,124276058.4,-3573506.68,416.9105843265567,522.6558319104375,-15.028752365651995
222,360843.0,139260916.2,145882653.9,-457849.1,385.932153873014,404.28289837962774,-1.26883187425002
223,166372.0,64799800.39,56386610.27,3089884.0,389.48741609165006,338.91887018248264,18.572139542711515
224,581185.0,178637637.0,214467979.0,-25030909.74,307.3679413611845,369.01843474969246,-43.06874702547381
225,,,216.91,,,,
226,574755.0,215666455.0,273525098.0,31581487.09,375.2319771032875,475.89859679341635,54.94773788831763
227,34703.0,9963149.44,10049247.84,-2303279.85,287.0976411261274,289.57864853182724,-66.37120277785783
228,,,,,,,
229,575.0,238592.18,92732.39,,414.94292173913044,161.27372173913042,
230,,,,,,,
231,182842.0,56178091.43,49763626.23,-11830329.41,307.24938159722603,272.1673698056245,-64.70247213441114
232,2217.0,578805.78,419864.08,,261.0761299052774,189.38388813712226,
233,474810.0,155071646.7,176573466.6,14625747.47,326.5972635369937,371.8823668414734,30.80336865272425
234,24433.0,4799724.78,2746896.52,1652.45,196.44434903613967,112.42567511152949,0.06763189129456064
235,144524.0,52004071.79,45814454.71,-6918671.85,359.8300060197614,317.00239897871637,-47.87213092635133
236,19766.0,7130573.36,5227058.28,-134489.36,360.7494364059496,264.4469432358596,-6.804075685520591
237,672.0,153692.0,46148.0,-334.95,228.70833333333334,68.67261904761905,-0.4984375
238,24.0,17916.91,67294.40587,9128.22,746.5379166666667,2803.9335779166668,380.3425
239,144065.0,46009746.68,56155044.47,4158571.2,319.36797056884046,389.7896398847742,28.865936903481067
240,25688.0,11788231.83,16251510.63,3445308.96,458.90033595453133,632.6498999532856,134.12133914668328
241,85598.0,24338285.0,23590509.0,-9882852.36,284.33240262622957,275.5964975817192,-115.45658029393209
242,359.0,157221.8,121102.88,,437.94373259052924,337.3339275766017,
243,938.0,202254.52,158438.91,,215.62315565031983,168.91141791044777,
244,1383489.0,478743071.9,425408047.3,6598201.98,346.0403891176583,307.48928780785394,4.7692478798168985
245,141477.0,39691002.07,37233255.36,-6276507.5,280.54738275479406,263.17532432833605,-44.364154597567094
246,8316.0,2429496.97,997826.41,-1109860.03,292.14730278980284,119.98874579124579,-133.46080206830206
247,9264.0,2776951.37,2037936.88,-458879.82,299.7572722366149,219.98455094991363,-49.53365932642487
248,9451.0,3479436.75,2613640.46,-421842.76,368.1554068352555,276.546445878743,-44.63472225161359
249,1487.0,680660.69,5600820.99,3947860.4,457.7408809683927,3766.523866845999,2654.9162071284463
250,421778.0,143009162.6,102535993.5,-32450558.97,339.0626410101997,243.1041768418457,-76.93753341805404
251,830256.0,337103824.0,287937814.0,-46288576.05,406.0239540575437,346.80606222659037,-55.75217288402613
252,6772.0,2904954.25,1660442.12,,428.9654828706438,245.19227997637333,
253,51289.0,17194438.38,9795494.66,-6121430.71,335.246122560393,190.98626723079022,-119.35172668603404
254,,,,,,,
255,,,,,,,
256,,,,,,,
257,576.0,355903.57,263041.09,,617.8881423611111,456.6685590277778,
258,216688.0,97491963.0,88410665.0,-9974637.2,449.91860647567006,408.00904987816585,-46.032254670309385
259,459815.0,211229814.7,201520425.3,-6169146.2,459.38,438.2641394908822,-13.416583191065973
260,1035653.0,461204220.0,554404207.0,102587361.66,445.32697727906935,535.3184966393184,99.05572779685859
261,15496.0,6390599.57,4246815.26,-1690229.4,412.4031730769231,274.0588061435209,-109.07520650490449
262,83.0,21969.0,578338.0,107216.79,264.68674698795184,6967.9277108433735,1291.7685542168674
263,,,,,,,
264,15471.0,6035656.62,3246383.453,,390.1271165406244,209.83669142266177,
265,109.0,84725.19,226181.53100000002,,777.2953211009175,2075.059917431193,
266,2994.0,2164115.0,2138372.0,,722.8173012692051,714.2191048764195,
267,6330.0,3691236.16,4654679.44,,583.1336745655608,735.3364044233808,
268,66843.0,19144269.69,12300433.32,,286.4065001570845,184.01976751492305,
269,4290.0,2768339.0,6046304.0,,645.3004662004662,1409.3948717948717,
270,90527.0,35018393.48,34312397.12,,386.8281670661791,379.02942901012955,
271,87434.0,35311313.0,41879227.0,,403.8624905643114,478.98102568794747,
272,430308.0,123207107.1,110084940.9,,286.3230688251206,255.8282460470175,
273,132159.0,39196669.11,40936206.3,,296.58721017864843,309.7496674460309,
274,1173969.0,336200238.0,289964646.0,,286.3791445941077,246.99514723131531,
275,139056.0,67756337.21,77814790.83,,487.2593574531124,559.5931914480497,
276,130483.0,68420466.0,75916404.0,,524.3630664531012,581.8106879823425,
277,786805.0,287761626.9,388035590.7,,365.7343648044941,493.17885715011977,
278,539291.0,290846328.0,339128386.0,,539.3124083287131,628.8411748017304,
279,127132.0,43319182.0,46154706.49,1224227.52,340.7417644652802,363.04554706918793,9.629578076330114
280,1953448.0,595957605.8,620150404.6,-9848840.41,305.0798412857675,317.46450614503175,-5.04177250175075
281,1878.0,1039674.74,479654.69,,553.6074227902023,255.40718317358892,
282,1478.0,762593.07,877995.29,,515.9628349120433,594.0428213802436,
283,117781.0,39705280.01,30622053.42,-4726063.8,337.11107912142023,259.9914537998489,-40.12585900951766
284,2632.0,1333475.87,986947.18,,506.63976823708214,374.9799316109423,
285,,,204363.49,,,,
286,5709.0,1592211.84,1578757.4,,278.8950499211771,276.53834296724466,
287,43.0,13359.1,32334.74,,310.6767441860465,751.9706976744186,
288,,,,,,,
289,463323.0,144825293.0,145144714.0,-29417473.49,312.5795460186522,313.2689592357815,-63.492365995212836
290,527754.0,189994704.6,195001710.1,21010173.45,360.0061858365829,369.49357105772765,39.81054326447549
291,248712.0,97591741.46,113987929.2,18670711.32,392.3885516581427,458.31294509311977,75.06960387918556
292,11155.0,4610816.65,6571803.34,1316533.03,413.3408023307934,589.1352164948454,118.0217866427611
293,7748.0,2939706.0,6442194.0,1770732.37,379.41481672689724,831.4654104284976,228.54057434176562
294,134469.0,51736741.92,57226267.41,-532477.48,384.7484693126297,425.5721944091203,-3.9598530516327184
295,650462.0,269816122.0,315546943.0,5309414.63,414.8068941767544,485.1120326783117,8.16252852587853
296,7375.0,2332638.38,2017789.27,-370234.08,316.2899498305085,273.59854508474575,-50.20123118644068
297,24.0,13931.94,1550.52,,580.4975000000001,64.605,
298,,0.24,147.8,,,,
299,254456.0,99697787.66,95569087.51,-5023772.82,391.80757246832457,375.58197688401924,-19.74318868488069
300,4163.0,1665613.5,3116413.943,617069.84,400.09932740811917,748.59811265914,148.22720153735287
301,1508670.0,525672869.2,443706331.6,-58286413.44,348.4346273207527,294.1042982229381,-38.6343026904492
302,934102.0,328338278.0,317862401.0,-34476293.74,351.5015255293319,340.2866078865049,-36.90848937268093
303,5156.0,1975678.7,1473969.81,,383.1805081458495,285.8746722265322,
304,40538.0,11973670.85,8934064.583999999,-3011163.79,295.36905742759876,220.38740401598497,-74.28002836844442
305,,,,,,,
306,198382.0,63975333.0,64695568.0,2973919.75,322.4855732878991,326.1161194059945,14.990874928168886
307,150442.0,47954634.0,37425734.0,-3617941.82,318.75828558514246,248.77184562821552,-24.048748487789315
308,26154.0,11939257.43,12795652.03,1946788.76,456.4983340980347,489.24264089623,74.43560296704138
309,28784.0,9148102.29,9004530.18,282976.78,317.81900673985547,312.8310929683157,9.831044330183436
310,,,,,,,
311,,,,-1118038.8,,,
312,,,,,,,
313,,,,,,,
314,35903.0,12108813.3,10161339.15,-1058410.43,337.26466590535614,283.0220079102025,-29.47972119321505
315,,,,,,,
316,,,,,,,
317,66614.0,20781599.0,22173053.56,2404013.29,311.97044164890264,332.8587618218392,36.08870943045006
318,274816.0,77199778.0,78396996.0,5900733.25,280.914422741034,285.27085759198883,21.47157825599674
319,1363121.0,609751133.1,678988028.2,117279775.33,447.31988803635187,498.1128074470279,86.03768508444958
320,344406.0,92558175.44,75357602.94,-19477061.31,268.7472791995494,218.80455897980872,-56.552619031027334
321,31334.0,9350089.0,4877603.0,-4071093.14,298.4007467926214,155.66486883257804,-129.92574009063637
322,30978.0,6021758.0,5248426.0,-2957260.83,194.3882109884434,169.4243011169217,-95.46325876428433
323,42348.0,11597704.0,7390148.76,-1474611.65,273.866628884481,174.50998299801643,-34.821281996788514
324,24391.0,8459027.85,7486055.48,-1407174.88,346.8093907588865,306.91876019843386,-57.6923816161699
325,41018.0,12756227.3,10187764.01,167256.82,310.99096250426646,248.37300721634404,4.077644448778585
326,5648.0,2893000.0,4485000.0,,512.2167138810198,794.0864022662889,
327,21744.0,9103900.0,13548366.0,4665798.89,418.6856144223694,623.0852649006622,214.57868331493745
328,105.0,86660.21,41122.68,,825.3353333333334,391.64457142857145,
329,667739.0,188789000.0,150979000.0,-55107410.5,282.7287308364496,226.10481041245157,-82.52836886867473
330,,,,,,,
331,158592.0,52559407.0,49958703.0,-6343423.56,331.41272573648104,315.01401710048424,-39.99838302058111
332,,,,,,,
333,,,,,,,
334,94007.0,28906770.34,26696904.84,-5073958.4,307.4959347708149,283.98847787930686,-53.97426149116556
335,1239218.0,543956372.0,745732721.0,109756214.54,438.95131607190984,601.7768633121856,88.56893181022225
336,228405.0,66448788.0,61361000.0,-17682308.21,290.92527746765614,268.64998577088943,-77.41646728399115
337,192341.0,52833255.37,41266848.0,-16539135.0,274.68535242096067,214.55044946215315,-85.98860877296052
338,499608.0,182210405.4,197333022.2,-13675777.86,364.70674088485373,394.9757053529967,-27.373016164673103
339,208756.0,73674052.39,56146377.61,-10432560.76,352.9194484948936,268.9569526624384,-49.97490256567476
340,,,,,,,
341,132265.0,32195573.0,32947426.0,-3684258.43,243.4171776358069,249.1016217442256,-27.85512743356141
342,1564.0,616563.09,967546.65,,394.22192455242964,618.6359654731458,
343,1195467.0,462009094.1,493023312.0,-4108462.62,386.4674592439608,412.4106411971221,-3.4367009879821024
344,,,,,,,
345,,,,24671526.2,,,
346,723050.0,254149725.1,284157223.9,16722536.07,351.49675001728787,392.99802766060435,23.12777272664408
347,1093488.0,406461787.7,332851974.2,-2324559.37,371.7112466712026,304.3947205639202,-2.1258206491520713
348,6660.0,3200237.21,2614594.4,,480.5160975975976,392.5817417417417,
349,277514.0,90190870.0,70533385.0,-20562221.68,324.99574796226494,254.16153779629136,-74.09435805040467
