,HIOS ID,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndPremiumMinusCostsPMM
404,62294.0,18662585.78,14364555.98,884115.01,101756.0,183.4052614096466,141.1666730217383,8.68857865875231,42.23858838790832
405,60597.0,18851283.0,19724797.9,663249.2,92174.0,204.518443378827,213.9952470327858,7.195621324885542,-9.476803653958825
406,44580.0,18905173.34,20499199.8,-983926.61,71319.0,265.07905803502575,287.4297143818618,-13.796135812336123,-22.350656346836047
407,92036.0,19096941.0,18659412.0,-4194646.37,47842.0,399.1668617532712,390.0215710045567,-87.67706972952637,9.145290748714501
408,20393.0,19128950.0,19770500.93,-275686.71,80642.0,237.20827856451973,245.1638219538206,-3.4186492150492302,-7.955543389300857
409,96384.0,19336149.0,18647400.0,-173675.23,101891.0,189.77288474938905,183.01322000961812,-1.7045198300144273,6.759664739770926
410,31195.0,19477603.0,21757491.62,-802074.46,62624.0,311.02457524271847,347.4305636816556,-12.807780723045477,-36.40598843893713
411,29176.0,19947901.0,20888391.0,847618.04,80503.0,247.7907779834292,259.4734481944772,10.529024259965468,-11.68267021104802
412,19524.0,20516492.0,20058502.0,654497.47,80452.0,255.01531347884452,249.32260229702183,8.135254188833093,5.692711181822688
413,40064.0,20517394.2,22887793.0,-9077.56,48638.0,421.83877215346024,470.574304042107,-0.18663514124758418,-48.73553188864673
414,29211.0,20755690.0,38993094.0,3410103.71,66012.0,314.42298369993335,590.6970550808944,51.65884551293704,-276.27407138096106
415,87696.0,20763791.0,21448918.0,12959.79,93145.0,222.91900799828224,230.27449675237534,0.13913564871973805,-7.355488754093102
416,40733.0,20902313.32,13984397.1,,63292.0,330.25205902799723,220.95046925361814,,109.3015897743791
417,16698.0,20905855.0,20058272.0,542628.0,41120.0,508.4108706225681,487.7984435797665,13.196206225680934,20.612427042801585
418,18126.0,20990525.0,8163374.0,-9072047.23,71865.0,292.0827245529813,113.59318166005706,-126.23735100535727,178.48954289292425
419,57845.0,21219228.85,14752671.73,-2323453.55,33965.0,624.738078904755,434.3492339172678,-68.4072883851023,190.38884498748718
420,37651.0,21341078.0,26220361.0,5267035.16,50283.0,424.4193464988167,521.4557802835949,104.74783047948611,-97.03643378477818
421,94788.0,21946640.0,28267684.0,8365330.23,45111.0,486.5030702046064,626.6250803573408,185.43881159805812,-140.12201015273445
422,67129.0,21993243.17,18301411.54,-225186.77,76066.0,289.13368877027847,240.59910525070333,-2.960412930875818,48.534583519575136
423,90028.0,22134036.0,20067780.16,,57887.0,382.36626531000053,346.67162160761484,,35.69464370238569
424,98894.0,22171528.64,20047835.17,-2282003.25,62177.0,356.58730141370603,322.43168969233,-36.701726522669155,34.15561172137603
425,91058.0,22631274.92,26227200.12,417451.12,43139.0,524.6128774426853,607.969589466608,9.676884489672918,-83.35671202392268
426,86052.0,22644314.97,22846546.22,-1007058.65,85443.0,265.02247076998697,267.3893264515525,-11.78632129021687,-2.3668556815655393
427,60299.0,22731865.0,24601539.0,191793.01,87553.0,259.6354779390769,280.9902459081928,2.190593240665654,-21.35476796911587
428,52664.0,23175839.0,22986321.0,-360679.09,71873.0,322.4554283249621,319.81858277795556,-5.018283500062611,2.636845547006544
429,63312.0,23273256.0,29458165.0,-4578461.04,63856.0,364.4646705086445,461.3218021799048,-71.6997782510649,-96.85713167126033
430,19068.0,23727543.0,27582910.0,1461479.59,98176.0,241.6837414439374,280.9536954041721,14.88632242095828,-39.26995396023469
431,56764.0,23750751.72,24774017.66,-9861880.07,119232.0,199.19779690016102,207.77993877482555,-82.71168872450349,-8.58214187466453
432,93091.0,24015570.0,20102873.0,-4834621.72,72246.0,332.4138360601279,278.25586191623063,-66.9188843673006,54.15797414389726
433,60156.0,24105673.82,18526521.51,-4049114.37,72009.0,334.75918038023025,257.28063867016624,-56.23067074948965,77.47854171006401
434,45127.0,24451444.0,15627145.0,395776.73,112518.0,217.31139906503847,138.88573383814145,3.5174525853641194,78.42566522689702
435,23371.0,24686911.0,20741164.0,2144483.77,61981.0,398.29804294864556,334.63745341314274,34.59905083816008,63.66058953550282
436,24867.0,24731561.0,26212712.0,617238.69,109492.0,225.87550688634786,239.40298834618054,5.6372948708581445,-13.527481459832671
437,14650.0,25170821.0,29893962.0,2104210.85,102450.0,245.6888335773548,291.7907467057101,20.53890531966813,-46.10191312835528
438,89029.0,25848787.0,24230833.0,688700.17,130130.0,198.63818489203103,186.2048182586644,5.292401214170445,12.433366633366632
439,72547.0,26015250.74,22909464.09,125878.03,91336.0,284.830195541736,250.82622503722519,1.3781863668214067,34.00397050451079
440,23603.0,26110449.0,35304377.4,506533.42,92912.0,281.0234307732048,379.9765089547098,5.451754563457896,-98.95307818150502
441,67577.0,26377099.0,24127739.0,1895578.59,113796.0,231.79284860627791,212.02624872579,16.65769086786882,19.766599880487917
442,38949.0,26891563.0,27681855.0,223700.41,68099.0,394.889249475029,406.4942950704122,3.284929440960954,-11.605045595383217
443,81941.0,27002700.0,25513962.18,-2764603.7,149620.0,180.47520384975272,170.5250780644299,-18.477501002539768,9.950125785322825
444,28162.0,27420415.0,25291402.49,-174769.08,96734.0,283.4620195587901,261.4530825769636,-1.8066975417123243,22.00893698182648
445,13953.0,27443593.0,30102066.0,,40718.0,673.991674443735,739.281546244904,,-65.28987180116906
446,38927.0,27872977.89,26503726.2,-1640855.99,142404.0,195.73170620207298,186.11644476278755,-11.522541431420466,9.615261439285433
447,20126.0,28554723.0,27408056.0,-9566203.9,90538.0,315.3893724182111,302.7243367425832,-105.65954516335682,12.665035675627905
448,17341.0,28607461.86,41159963.06,6516021.26,63489.0,450.5892652270472,648.3006987037124,102.63228685284065,-197.71143347666526
449,19898.0,28608236.0,23869035.0,1215541.75,114237.0,250.428810280382,208.94311825415582,10.640525836637867,41.48569202622619
450,29698.0,28906595.0,33191899.0,1058987.28,69861.0,413.77299208428167,475.1134252300998,15.158490144715936,-61.34043314581811
451,49375.0,29192161.0,43386898.0,10208969.51,73019.0,399.78856188115424,594.1864172338707,139.8125078404251,-194.39785535271642
452,91237.0,29370655.0,29002425.0,-2649557.85,66274.0,443.17009687056765,437.61392099465854,-39.97884313607146,5.556175875909105
453,65598.0,29541695.56,37457719.59,-5910292.03,124536.0,237.21410323119417,300.7782455675468,-47.458502200167025,-63.5641423363526
454,83761.0,29758360.0,37314070.0,2745962.25,68272.0,435.8794234825404,546.5501230372627,40.22091413756738,-110.67069955472226
455,10091.0,29970266.0,49756526.96,3133280.74,127744.0,234.6119269789579,389.50187061623245,24.527811404058117,-154.88994363727454
456,88806.0,30270667.51,25925156.83,,73650.0,411.0070266123558,352.0048449422946,,59.00218167006119
457,48834.0,30857609.88,41148735.29,10751310.08,58243.0,529.8080435417131,706.5009578833508,184.59402984049586,-176.69291434163767
458,17210.0,31466911.09,60811431.43,14975558.9,57833.0,544.0995813808726,1051.5005521069286,258.9448740338561,-507.400970726056
459,27439.0,31599168.0,30816363.0,388993.92,133134.0,237.3485961512461,231.46876830862138,2.921822524674388,5.879827842624735
460,78079.0,31714766.26,32975261.0,1803989.23,91636.0,346.0950528176699,359.8505063512157,19.686468527652888,-13.75545353354579
461,66105.0,31945882.48,27091713.83,1164384.91,180110.0,177.36873288545888,150.41759941147075,6.464854311254233,26.951133473988136
462,91604.0,32154163.39,34500075.4,3660246.43,118386.0,271.6044413190749,291.4202304326525,30.91789932931259,-19.81578911357758
463,96601.0,33218247.82,34897693.24,-3262695.3,111531.0,297.8386979404829,312.89680214469524,-29.253707937703417,-15.058104204212327
464,67243.0,33314451.0,29302045.98,-416149.3,80242.0,415.17473392986216,365.1709326786471,-5.186178061364372,50.003801251215066
465,73836.0,33550284.0,46525522.0,-4806964.11,78624.0,426.71810134310135,591.7470746845747,-61.13863591269842,-165.02897334147337
466,65907.0,33616324.0,42377538.0,3727521.87,93203.0,360.6785618488675,454.67997811229253,39.99358250270914,-94.00141626342503
467,90296.0,33642176.0,29825663.0,-2210325.79,92214.0,364.8272062810419,323.43964040167435,-23.969525126336567,41.38756587936757
468,67183.0,33847648.0,26440698.0,-1099668.46,118609.0,285.37166656830425,222.92320144339806,-9.271374516267736,62.44846512490619
469,37833.0,34056627.0,41162595.0,7490116.39,101128.0,336.7675322363737,407.0345997152124,74.06570277272367,-70.26706747883867
470,43839.0,34642096.64,42186280.01,,60049.0,576.8971446651901,702.5309332378557,,-125.6337885726656
471,80863.0,34843805.0,56760689.0,5883719.72,147996.0,235.43747803994702,383.52853455498797,39.75593745776913,-148.09105651504095
472,75729.0,34989246.05,37581147.08,490533.38,136674.0,256.005136675593,274.9692485769056,3.5890760495778276,-18.964111901312606
473,99791.0,35065382.65,52271674.78,12712802.22,117992.0,297.1844078412096,443.01032934436233,107.74291663841618,-145.82592150315276
474,84251.0,37434147.38,32381578.1,-437141.1,146265.0,255.93373247188325,221.38979318360512,-2.9886924418008407,34.543939288278125
475,32225.0,37692890.0,53910617.0,3157443.9,115466.0,326.4414632878943,466.8960300001732,27.345226300382794,-140.4545667122789
476,82483.0,38127866.0,42091418.0,434621.91,91082.0,418.6103291539492,462.12663314376056,4.7717651127555385,-43.51630398981138
477,54235.0,38450874.59,41822158.1,4787190.35,62352.0,616.6742781306134,670.7428486656403,76.77685318835,-54.06857053502688
478,66083.0,38643605.76,47386987.32,-6379256.85,127142.0,303.9405213068852,372.709154488682,-50.17426853439461,-68.76863318179676
479,60536.0,39298032.76,57305594.51,-1014430.34,109609.0,358.5292517950168,522.8183316151046,-9.254991287211816,-164.2890798200878
480,27619.0,39571614.0,56233518.96,-3623028.92,149879.0,264.02373914958065,375.19278191074136,-24.173025707403973,-111.16904276116071
481,20544.0,39635958.0,44495926.0,4104599.26,165411.0,239.62105301340299,269.0022187158049,24.81454836739999,-29.381165702401887
482,40025.0,40220929.0,71930149.0,17743436.54,104223.0,385.9122170730069,690.1561939303225,170.24492233000393,-304.2439768573156
483,56707.0,41152791.0,46363481.0,2963920.51,143417.0,286.94499954677616,323.2774427020507,20.666451745608956,-36.33244315527452
484,44648.0,42153596.0,31134872.0,371605.98,359158.0,117.3678325416669,86.68851034920564,1.0346587852699924,30.679322192461257
485,79509.0,42583478.25,31808594.15,1264744.68,195438.0,217.8874029103859,162.75542192408844,6.471334540877414,55.131980986297464
486,14026.0,42701638.0,44326434.0,2064658.36,186785.0,228.61385014856654,237.31260004818375,11.05366255320288,-8.698749899617212
487,49532.0,42995084.0,38950555.0,1402397.69,159284.0,269.9271992164938,244.53526405665352,8.804385186208282,25.3919351598403
488,70525.0,43191534.2,46343131.76,-5943287.09,157507.0,274.2197756290197,294.22902956693986,-37.733479083469305,-20.009253937920164
489,50816.0,43942528.0,47020160.0,-4011882.59,140344.0,313.10585418685514,335.0350567177792,-28.58606417089437,-21.929202530924044
490,46958.0,45384523.25,46358514.91,2574546.01,418934.0,108.33334904782137,110.6582777000673,6.145469238591281,-2.32492865224593
491,53189.0,46238921.0,55870252.0,-6063477.37,89500.0,516.6359888268156,624.2486256983241,-67.7483505027933,-107.61263687150847
492,94073.0,46309458.0,55624624.0,5745648.38,174728.0,265.03741815850924,318.3498008332952,32.883386635227325,-53.312382674785965
493,74320.0,47543279.95,55236205.29,4731745.94,205949.0,230.84977324483248,268.20331873424976,22.975328552214386,-37.353545489417286
494,60612.0,47878943.0,49630666.0,-10430372.26,185604.0,257.9628833430314,267.40084265425315,-56.19691526044697,-9.437959311221732
495,92499.0,48589226.0,63015430.38,10432568.53,122265.0,397.4091195354353,515.400403876825,85.32751425183004,-117.99128434138964
496,38234.0,49757615.84,53645894.85,7863949.4,177329.0,280.5949158908019,302.52183709376357,44.34666298236611,-21.926921202961694
497,34996.0,49833390.46,62806959.22,-3289885.24,157901.0,315.59895415481856,397.7616305153229,-20.83511339383538,-82.16267636050435
498,76680.0,49887492.56,54875780.77,261875.8,139712.0,357.0737843563903,392.77786281779663,1.8743973316536875,-35.70407846140631
499,29241.0,50424136.0,51433723.0,1869040.06,260064.0,193.89125753660636,197.77332887289282,7.186846545465731,-3.882071336286458
500,67807.0,50670223.0,53969345.0,4193476.5,195256.0,259.50661183267096,276.4030042610726,21.476812492317777,-16.89639242840167
501,85804.0,50863793.0,58185588.0,2582812.5,200231.0,254.02556547188,290.59230588670084,12.899163965619708,-36.566740414820856
502,85654.0,50895000.0,53127000.0,-5217351.16,253562.0,200.72013945307262,209.5227202814302,-20.576234451534535,-8.802580828357577
503,91842.0,51102791.0,69262776.0,8505433.96,176875.0,288.92037314487635,391.5916664310954,48.08725913780919,-102.67129328621905
504,25768.0,52360996.0,43701177.0,-1364790.9,166734.0,314.03910420190243,262.10117312605706,-8.185438482852927,51.93793107584537
505,22013.0,53408218.0,51268997.0,524047.97,405320.0,131.7680301983618,126.49017319648672,1.2929240353301095,5.277857001875077
506,11269.0,53463568.0,56230763.0,6093726.2,124364.0,429.89585410568975,452.14662603325723,48.99911710784472,-22.250771927567484
507,20472.0,53792423.77,67902479.91,-4393875.95,144312.0,372.7508715144964,470.52552739896885,-30.447058803148735,-97.77465588447245
508,92120.0,53843141.34,43602103.04,824165.75,183541.0,293.35756773690895,237.56056161838498,4.49036318860636,55.79700611852397
509,59830.0,55921142.0,59101063.0,-3647377.54,244364.0,228.84361853628195,241.8566687400763,-14.926001947913768,-13.013050203794336
510,26002.0,56856522.0,108593032.0,5450923.74,205994.0,276.01057312348905,527.1659951260716,26.46156557957999,-251.15542200258255
511,74289.0,58141826.09,69112720.36,-8073821.58,150231.0,387.0161690330225,460.0430028422895,-53.74271342133115,-73.02683380926703
512,83198.0,58679798.88,58742830.01,6879575.41,308590.0,190.1545704008555,190.3588256586409,22.29357856703069,-0.20425525778540532
513,18350.0,58730826.0,70996892.0,10430372.28,207688.0,282.7839162590039,341.8439775047186,50.22135260583182,-59.060061245714735
514,15411.0,59580665.13,64919042.08,1152387.48,301919.0,197.33989954259255,215.02138679579622,3.8168763145081956,-17.68148725320367
515,47579.0,60268718.32,29949706.93,-16711278.79,141014.0,427.3952821705646,212.38818081892578,-118.50794098458309,215.00710135163882
516,36046.0,60568181.0,59975447.18,,115286.0,525.3732543413771,520.2318337005361,,5.141420640841034
517,64844.0,61051891.6,51999516.87,-1144736.65,187327.0,325.910795560704,277.58687679832593,-6.110900457488776,48.32391876237807
518,20129.0,61942668.0,64550679.0,2597374.35,200255.0,309.31895832813166,322.3424084292527,12.970334573418892,-13.023450101121057
519,15980.0,61957108.45,44168143.43,483961.79,340137.0,182.15339245656898,129.85398069013368,1.4228437070944941,52.2994117664353
520,31616.0,62080064.95,48327689.36,-11637872.8,271330.0,228.79911896952052,178.1140653816386,-42.89195002395607,50.685053587881924
521,95865.0,63247361.96,54264833.96,-3030918.47,189134.0,334.40503537174703,286.91210443389343,-16.025243848276883,47.4929309378536
522,99663.0,64730853.85,69703444.71,2743889.18,230418.0,280.9279390065012,302.50867861885786,11.908310895850152,-21.580739612356638
523,82120.0,65549030.12,69602919.01,275162.36,297853.0,220.07174720415776,233.68211503661203,0.9238193336981665,-13.610367832454273
524,94237.0,65863721.99,31828143.15,-6560626.86,126016.0,522.6615825768157,252.57223804913662,-52.0618561135094,270.0893445276791
525,92815.0,66111108.0,47084780.0,-31742828.09,240012.0,275.44917754112294,196.1767744946086,-132.25517094978585,79.27240304651434
526,71287.0,66432191.0,79561707.0,12000350.41,213219.0,311.5678762211623,373.1454842204494,56.281806077319565,-61.577607999287125
527,44965.0,66514201.37,61711537.45,482642.43,264141.0,251.8132412991546,233.63104345785018,1.8272151237407293,18.18219784130443
528,38344.0,66855354.0,90720294.0,5782175.12,146645.0,455.8993078522964,618.6388489208633,39.42974612158614,-162.73954106856695
529,39060.0,67039154.0,85312278.0,9288648.71,251449.0,266.6113366925301,339.28262987723156,36.94048777286846,-72.67129318470148
530,46275.0,68045829.77,54511335.35,-25129449.51,269299.0,252.67761770374193,202.4193753040301,-93.3143068113881,50.25824239971183
531,33670.0,69653710.0,50786215.42,,263643.0,264.197077108059,192.6325198089841,,71.56455729907486
532,57173.0,70489796.54,56088935.8,-2442724.87,239794.0,293.9598010792597,233.90466733946636,-10.18676393070719,60.05513373979335
533,20507.0,70503942.0,103007596.0,19660297.48,199052.0,354.1986114181219,517.4908868034483,98.76965556738944,-163.29227538532643
534,40308.0,71180668.95,65937328.2,4207942.09,218549.0,325.6966124301644,301.705009860489,19.25399837107468,23.991602569675422
535,61836.0,71555581.14,34938041.98,-24258945.68,232541.0,307.7116772526135,150.24465354496624,-104.32115489311562,157.4670237076473
536,57601.0,71643123.0,49031339.24,,214340.0,334.24989735933565,228.75496519548383,,105.49493216385181
537,83978.0,71679839.36,65252933.38,-500123.69,325926.0,219.92672987119775,200.20781827776858,-1.5344700637568036,19.71891159342917
538,77263.0,73111581.68,103775430.1,32851467.14,135146.0,540.9822094623593,767.8764454737839,243.0813130984269,-226.8942360114246
539,10207.0,73447699.25,70625508.48,-6283212.33,258022.0,284.65673179031245,273.7189405554565,-24.351459681732567,10.937791234855922
540,22444.0,74406248.22,109587873.8,1759834.57,219034.0,339.70181898700656,500.3235744222358,8.03452692276085,-160.62175543522926
541,99308.0,74908404.3,58260377.32,185940.22,332719.0,225.1401461894271,175.1038483525137,0.5588506216957854,50.036297836913405
542,77969.0,75631577.0,79709375.0,4080269.2,368323.0,205.34035886979635,216.41161426248158,11.077964721182223,-11.07125539268523
543,84670.0,77520118.0,108667711.0,6159459.81,211549.0,366.44048423769436,513.6763161253422,29.115995868569456,-147.2358318876478
544,71268.0,77581782.78,146939182.5,7585020.87,202033.0,384.0054980127009,727.302878737632,37.54347492736335,-343.2973807249311
545,12028.0,77956385.43,65164565.2,-10851778.45,250797.0,310.83460101197386,259.8299230054586,-43.269171680681985,51.004678006515235
546,48396.0,78176738.09,75661991.76,363457.73,220640.0,354.31806603517043,342.9205572878898,1.6472884789702682,11.397508747280654
547,29125.0,79468831.0,77040674.0,,159433.0,498.44656376032566,483.2166113665301,,15.229952393795543
548,94248.0,80534884.03,87930153.72,8092802.17,332440.0,242.25389252195885,264.49931933582,24.343647485260497,-22.245426813861172
549,68303.0,81473162.42,84036077.38,8268175.79,337863.0,241.14260046231757,248.72826376371486,24.471977665503474,-7.58566330139729
550,47783.0,82403790.0,67802115.7,-3608858.91,495746.0,166.2217950321334,136.76785228726,-7.279653108648381,29.453942744873387
551,77552.0,84336554.0,70915065.26,-2165055.8,250740.0,336.35061817021614,282.82310465023534,-8.634664592805295,53.5275135199808
552,62662.0,84718475.0,120565819.0,11930582.36,298430.0,283.88055825486714,404.0003317360855,39.977825151626845,-120.11977348121837
553,94084.0,85024757.75,88465811.04,5177916.02,330002.0,257.64921955018457,268.0765905661178,15.690559511760533,-10.427371015933204
554,89942.0,86535871.0,85526652.0,-745460.89,292357.0,295.9938397233519,292.5418307069781,-2.549830823274285,3.452009016373836
555,41614.0,86779779.41,96820132.31,-3828066.52,306629.0,283.0123028480672,315.7566058983332,-12.48435901366146,-32.74430305026601
556,95185.0,90029954.0,78063723.0,-11219947.68,250366.0,359.59337130441037,311.7984191144165,-44.814182756444566,47.794952189993865
557,18973.0,90284473.3,115208838.0,-9236606.28,363736.0,248.21429085930455,316.73751841995295,-25.393709393626146,-68.5232275606484
558,18628.0,93742793.82,71993704.55,-525058.02,404615.0,231.68393119385092,177.9313781001693,-1.2976731460771351,53.75255309368163
559,94815.0,94374795.0,81056000.0,-10948959.34,263102.0,358.7004089668646,308.0782358172876,-41.61488449346641,50.62217314957701
560,43198.0,95231501.03,196290044.8,-3258008.03,319601.0,297.96997202762196,614.1721859443494,-10.193985719694243,-316.20221391672743
561,39159.0,98469600.06,92307381.1,2822391.74,394978.0,249.3040120209227,233.70258875177856,7.145693532298002,15.601423269144135
562,87416.0,101860614.0,157754750.0,-21936044.54,241900.0,421.0856304257958,652.1486151302191,-90.68228416701116,-231.06298470442334
563,58707.0,103951558.0,100310066.9,-426177.2,279338.0,372.13539869262326,359.09925216046514,-1.5256685449169107,13.036146532158114
564,41304.0,104081193.0,100685485.5,,293889.0,354.1513734777416,342.5969855966028,,11.55438788113878
565,64198.0,104985608.0,197653699.0,19393416.27,351232.0,298.9067283163265,562.7439954218295,55.21540255443695,-263.837267105503
566,28020.0,105435637.0,127581498.0,8299930.29,400601.0,263.19364404981513,318.47523595797315,20.71869588443364,-55.28159190815802
567,55957.0,105525704.0,128600880.0,585146.21,335976.0,314.0870300259542,382.7680548610615,1.7416309795937803,-68.68102483510728
568,77606.0,105618835.0,86780918.26,-24464783.28,258158.0,409.1247801733822,336.15428636726347,-94.76670597076209,72.97049380611872
569,33906.0,107410604.0,98689530.82,-67222.42,542601.0,197.95504247135557,181.8823238807153,-0.1238892298392373,16.072718590640278
570,51485.0,114439203.0,190164372.0,469.35,383387.0,298.4952619676724,496.0115288207477,0.0012242199135599277,-197.5162668530753
571,61430.0,120717982.0,136996020.5,-10156545.5,604296.0,199.7663098878695,226.70350374650835,-16.80723602340575,-26.937193858638835
572,78124.0,121544742.0,145165193.2,33519366.16,309097.0,393.2252399732123,469.6428409204877,108.44287120224395,-76.41760094727539
573,19636.0,124336446.0,107922906.0,-12245987.34,337975.0,367.88651823359714,319.3221569642725,-36.23341176122494,48.56436126932465
574,91450.0,124579161.0,170970269.0,-26088803.1,567847.0,219.38860467696404,301.0850968658811,-45.94336696328413,-81.69649218891706
575,88582.0,127188051.4,122147053.1,-3859201.9,328572.0,387.0933962723543,371.75125421521005,-11.745376660214504,15.342142057144258
576,56184.0,127650637.0,129234736.3,11938998.21,364461.0,350.244983688241,354.59140017724803,32.75795821775169,-4.3464164890070265
577,85320.0,128950539.0,125305182.5,18423632.06,269970.0,477.64766085120567,464.144840167426,68.24325688039411,13.502820683779646
578,81974.0,129521835.0,159237537.0,9253503.82,415053.0,312.0609536613396,383.65591141372306,22.294752284647984,-71.59495775238344
579,79475.0,129839861.8,127342878.3,-5890042.47,367520.0,353.2865199172834,346.4923767414018,-16.026454260992598,6.7941431758815725
580,75605.0,132385147.0,160136586.3,6258751.86,473250.0,279.7361796090861,338.3763049128368,13.22504354992076,-58.64012530375072
581,26420.0,136455382.8,182681607.2,51416066.7,218868.0,623.4597236690608,834.6656761152841,234.91815477822252,-211.20595244622325
582,38166.0,136470890.0,159303095.0,-4769092.74,291458.0,468.23518311386204,546.5730739935085,-16.362881581565784,-78.33789087964647
583,31274.0,136496369.6,161435614.0,128655.69,374909.0,364.07866869026884,430.5994628029735,0.3431651147345089,-66.52079411270466
584,85629.0,136885134.4,140990494.9,,247763.0,552.4841659166219,569.0538736615233,,-16.569707744901393
585,62141.0,140041687.7,125826699.3,-8621410.48,343956.0,407.1500066869018,365.8220798590517,-25.065445812836526,41.32792682785009
586,97879.0,143359065.0,192086392.0,13887675.22,317751.0,451.16794282315396,604.5186073371917,43.70615739997671,-153.35066451403776
587,30751.0,143510696.0,181347286.3,-4280629.18,450309.0,318.6938213537815,402.71743691554025,-9.505981848019914,-84.02361556175873
588,11177.0,144984418.0,77121222.22,-54033594.1,399516.0,362.90015418656577,193.03662987214528,-135.24763488821475,169.8635243144205
589,76962.0,145886000.0,127959000.0,-6289036.98,302364.0,482.4846873305023,423.19522165337145,-20.79955609794817,59.28946567713086
590,96751.0,147211030.0,110413843.2,-5300321.87,389176.0,378.26338212017185,283.71185067938416,-13.619344127078751,94.5515314407877
591,15287.0,147318626.0,143930445.0,570729.73,413678.0,356.1190732888865,347.9286909141893,1.379647286053404,8.190382374697208
592,80473.0,148391467.6,123818071.4,890216.02,428008.0,346.7025560269901,289.2891520719239,2.0799050952318647,57.4134039550662
593,70194.0,150328937.3,258954771.0,42359592.09,374925.0,400.95735760485434,690.6841928385677,112.98150854170835,-289.72683523371336
594,99969.0,151602447.0,189452476.1,9233566.61,370847.0,408.80052150887025,510.86425426119126,24.898587854290312,-102.06373275232102
595,48963.0,152150993.7,149026273.2,1064234.77,390056.0,390.07474234468896,382.063788789302,2.728415330106446,8.010953555386948
596,23841.0,152776589.5,175865983.9,20415906.73,409905.0,372.71218818994646,429.04083604737684,49.80643497883656,-56.32864785743038
597,91716.0,152897435.4,143561183.0,7355591.68,503421.0,303.71684017949195,285.1712244820935,14.611213437659533,18.545615697398432
598,34762.0,159451717.6,191337992.4,18053572.29,630607.0,252.85434129338873,303.4187574828697,28.62888025347007,-50.564416189480966
599,63411.0,161787329.0,126568608.8,,416561.0,388.38808481830995,303.8417153790201,,84.54636943928983
600,50305.0,163256470.0,157543236.0,1820377.38,604615.0,270.01723410765527,260.5678588854064,3.0108041977125937,9.449375222248875
601,33653.0,166074149.0,173234740.0,-926811.51,376936.0,440.5897791667551,459.5866141732283,-2.458803377761742,-18.996835006473248
602,37160.0,166203387.0,159610965.0,1088177.61,487298.0,341.0713505903985,327.5428280025775,2.2330844986024982,13.528522587820987
603,65122.0,167110785.0,190598293.5,-6160779.32,463294.0,360.7013796854697,411.3981478283768,-13.297774890242481,-50.6967681429071
604,25303.0,167711724.3,111950287.6,-37511467.39,482840.0,347.34430515284566,231.8579396901665,-77.68922912351918,115.48636546267917
605,42690.0,174084594.0,205754758.0,,335415.0,519.012548633782,613.4333825261243,,-94.42083389234233
606,77894.0,177167712.0,293489348.0,-7829059.51,586561.0,302.04482057279637,500.3560550394588,-13.347391848418152,-198.31123446666243
607,48121.0,178312739.0,274385648.0,39512510.93,406640.0,438.50270263623844,674.7630533149714,97.1682838136927,-236.260350678733
608,55409.0,181597360.0,311394311.0,32778811.09,501401.0,362.17989194277635,621.0484442591858,65.37444299073995,-258.8685523164094
609,88102.0,186382394.0,293227598.0,5422835.32,880297.0,211.72671723293388,333.10075803961615,6.160233784734016,-121.37404080668227
610,11721.0,190851063.0,177216259.0,4539847.85,764940.0,249.4980822025257,231.6734109864826,5.9349071168980565,17.8246712160431
611,56346.0,200682299.7,189674366.9,-22133565.21,744212.0,269.6574359187973,254.86604206865786,-29.740941035618885,14.791393850139457
612,87269.0,204232828.5,158902637.2,,751693.0,271.69712701861,211.39299847145043,,60.304128547159564
613,18558.0,208136266.0,235999821.0,7698173.07,650169.0,320.1264071341451,362.9822723015093,11.84026471578928,-42.855865167364186
614,45532.0,215321625.9,218132668.9,9718734.15,844338.0,255.0182816597145,258.3475680355497,11.51047820896371,-3.3292863758352382
615,87718.0,219595069.0,230474233.0,32511257.78,634134.0,346.2912712455096,363.44720989570027,51.268750421835136,-17.15593865019065
616,63141.0,225637658.6,235618617.3,5252230.85,1152876.0,195.71719647212709,204.37463985719194,4.555763889611718,-8.657443385064852
617,99110.0,229515619.0,341244349.0,53801059.26,670834.0,342.1347442139188,508.6867227958034,80.20025708297432,-166.5519785818846
618,32673.0,242296504.6,305803472.2,-38610710.6,870873.0,278.22254748970283,351.1458871729862,-44.33563860631803,-72.92333968328336
619,68781.0,244284085.0,346944682.0,12505596.48,1144804.0,213.3850729033092,303.06033347193056,10.92378824672171,-89.67526056862135
620,31609.0,247916140.0,317529349.0,50795145.81,631413.0,392.63705371919804,502.8869361258004,80.44678492523911,-110.24988240660235
621,21032.0,253676763.0,219954806.0,-33664830.89,819397.0,309.58956769429227,268.43496620075496,-41.084884238043344,41.154601493537314
622,61589.0,257383419.0,301202622.5,-7228265.36,1042265.0,246.94623632185673,288.9885225926228,-6.935151194753733,-42.042286270766084
623,28137.0,264744175.9,273475415.0,-12598519.03,1045638.0,253.18913036825364,261.5392851063179,-12.048643058113802,-8.350154738064248
