,HIOS ID,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndPremiumMinusCostsPMM
195,97646.0,933798.0,838772.0,6670.67,2858.0,326.73128061581525,293.482155353394,2.334034289713086,33.24912526242127
196,11082.0,958431.34,462786.99,-34550.55,2906.0,329.8111975223675,159.25223331039228,-11.889384033035101,170.5589642119752
197,69443.0,972773.15,574155.03,,2010.0,483.9667412935323,285.64926865671646,,198.31747263681586
198,72034.0,986130.31,517386.0,-455783.17,3453.0,285.5865363452071,149.83666377063423,-131.99628439038517,135.74987257457286
199,97889.0,986662.0,772875.0,40682.47,2948.0,334.6886024423338,262.1692672998643,13.800023744911805,72.51933514246946
200,41842.0,989112.32,15388473.43,,4233.0,233.66697850224426,3635.358712497047,,-3401.6917339948027
201,64146.0,994457.07,635770.73,,2200.0,452.0259409090909,288.98669545454544,,163.03924545454544
202,22369.0,999909.67,1046345.73,,3120.0,320.4838685897436,335.3672211538462,,-14.883352564102552
203,59977.0,1007779.0,550467.0,-138633.22,3338.0,301.91102456560816,164.90922708208507,-41.53182144997004,137.0017974835231
204,23489.0,1017074.56,737885.15,,2683.0,379.08108833395454,275.0224189340291,,104.05866939992546
205,72850.0,1022172.57,749367.48,,2194.0,465.894516864175,341.5530902461258,,124.34142661804918
206,28700.0,1024383.0,2636489.0,98569.13,4469.0,229.21973595882747,589.9505482210785,22.056193779368986,-360.73081226225105
207,34446.0,1057632.37,416438.84,,2645.0,399.8610094517959,157.44379584120983,,242.41721361058606
208,52899.0,1064770.42,1359652.739,197264.42,2351.0,452.90107188430454,578.3295359421523,83.90660144619312,-125.4284640578478
209,57860.0,1070968.11,846268.33,,2064.0,518.879898255814,410.0137257751938,,108.86617248062026
210,32536.0,1073974.54,1283535.0929999999,-163736.68,2990.0,359.1888093645485,429.2759508361204,-54.76143143812709,-70.0871414715719
211,58819.0,1137651.0,587741.0,,3900.0,291.7053846153846,150.70282051282052,,141.0025641025641
212,63631.0,1146442.41,576681.84,,2949.0,388.7563275686673,195.55165818921668,,193.20466937945062
213,63509.0,1174795.0,995269.479,-170079.29,4119.0,285.213644088371,241.6289096868172,-41.2914032532168,43.58473440155379
214,56971.0,1210818.0,651360.0,-93357.87,4840.0,250.1690082644628,134.5785123966942,-19.288816115702478,115.5904958677686
215,11593.0,1222730.18,2854907.905,208585.27,3228.0,378.7887794299876,884.4200449194547,64.61749380421313,-505.63126548946707
216,66946.0,1238526.13,903335.91,-37821.69,4047.0,306.0356140350877,223.21124536693847,-9.345611564121572,82.82436866814922
217,66699.0,1259820.15,2795911.49,2379976.29,2857.0,440.95910045502274,978.61795239762,833.0333531676584,-537.6588519425973
218,25978.0,1400243.25,996189.3,,2701.0,518.4166049611255,368.82239911144023,,149.59420584968524
219,23620.0,1417059.83,1293575.05,,2914.0,486.2936959505834,443.91731297186,,42.37638297872343
220,85266.0,1423220.0,2103218.0,397248.75,3534.0,402.7221279003962,595.1380871533673,112.40768251273344,-192.41595925297116
221,43129.0,1430023.97,2386267.14,47918.32,4244.0,336.95192507068805,562.2684118755891,11.290838831291234,-225.31648680490105
222,49116.0,1498719.36,2149910.87,,3275.0,457.6242320610687,656.4613343511451,,-198.83710229007636
223,50498.0,1539217.0,1065907.0,,5339.0,288.296872073422,199.64543922082788,,88.6514328525941
224,32812.0,1553035.0,3564937.0,1034979.8,4317.0,359.7486680565207,825.7903636784804,239.7451470928886,-466.04169562195966
225,11555.0,1634767.0,2504367.0,173278.24,4585.0,356.54678298800434,546.2087241003271,37.7924187568157,-189.66194111232278
226,53524.0,1666568.13,1429357.23,-200398.31,9743.0,171.05287180539872,146.70606897259572,-20.568439905573232,24.346802832803007
227,50313.0,1688342.0,1012820.0,,6138.0,275.0638644509612,165.0081459758879,,110.05571847507329
228,95074.0,1705257.0,1170953.0,,6522.0,261.46228150873964,179.53894510886232,,81.92333639987731
229,97667.0,1710434.0,2478740.0,,3113.0,549.4487632508834,796.2544169611307,,-246.80565371024727
230,59158.0,1710491.76,1118015.09,,3128.0,546.8324040920717,357.4217039641944,,189.41070012787725
231,49221.0,1713773.0,1357051.0,,7379.0,232.25003387992953,183.9071689930885,,48.34286488684103
232,79970.0,1778772.0,989333.0,,7574.0,234.85238975442303,130.62226036440455,,104.23012939001848
233,99685.0,1784005.94,1254218.05,-484230.53,8077.0,220.87482233502539,155.28266064132723,-59.951780363996534,65.59216169369816
234,69347.0,1825650.49,1357995.77,,3025.0,603.5208231404958,448.9242214876033,,154.59660165289256
235,92476.0,1841854.78,1709451.63,,3303.0,557.6308749621556,517.5451498637602,,40.085725098395415
236,19298.0,1949729.12,682849.79,-1143730.03,8373.0,232.8590851546638,81.55377881285084,-136.5973999761137,151.30530634181298
237,89587.0,1972578.68,1133510.71,-245126.83,4600.0,428.82145217391303,246.41537173913042,-53.28844130434782,182.4060804347826
238,53799.0,2037537.0,6603686.0,808134.93,6793.0,299.9465626380097,972.1310172236125,118.96583689091713,-672.1844545856028
239,77422.0,2045560.4,1150528.64,-254043.25,7547.0,271.04285146415793,152.44847489068502,-33.66148800848019,118.59437657347291
240,48161.0,2054294.03,2303668.84,,7897.0,260.1360048119539,291.7144282638977,,-31.578423451943763
241,59809.0,2060581.79,1537350.79,-805865.4,7077.0,291.1660011304225,217.23198954359194,-113.87104705383638,73.93401158683056
242,57020.0,2096598.0,1271982.0,,5992.0,349.89953271028037,212.28004005340455,,137.61949265687582
243,39595.0,2104764.82,1365577.773,-846218.15,5221.0,403.1344225244206,261.55483106684545,-162.07970695269105,141.57959145757513
244,40411.0,2106567.0,2571812.0,596150.26,5539.0,380.3153998916772,464.30980321357646,107.62777757718,-83.99440332189926
245,85757.0,2116229.78,1474239.28,,4882.0,433.4759893486276,301.9744530929947,,131.5015362556329
246,57637.0,2131433.75,1542374.93,,9384.0,227.13488384484228,164.3622048167093,,62.772679028132984
247,70767.0,2167727.03,1461037.56,,7335.0,295.53197409679615,199.1871247443763,,96.34484935241986
248,81413.0,2243847.0,1580270.0,294393.41,14440.0,155.39106648199447,109.43698060941828,20.387355263157893,45.95408587257619
249,95426.0,2245406.86,1630747.4,,4821.0,465.7554158888197,338.2591578510682,,127.49625803775149
250,28218.0,2280755.0,1914234.0,137386.95,7920.0,287.97411616161617,241.6962121212121,17.346837121212122,46.27790404040405
251,56726.0,2305123.88,2296010.41,,4768.0,483.4571895973154,481.54580746644297,,1.9113821308724255
252,24675.0,2307543.0,2184281.0,,2558.0,902.0887412040656,853.9018764659891,,48.186864738076565
253,44526.0,2375538.0,2326739.0,214883.2,11169.0,212.69030351866775,208.32115677321156,19.239251499686635,4.369146745456192
254,35992.0,2422025.0,2676648.0,382756.67,5818.0,416.2985562048814,460.06325197662426,65.78835854245445,-43.76469577174288
255,77144.0,2567338.0,3053213.0,-21716.99,5498.0,466.9585303746817,555.3315751182248,-3.9499799927246273,-88.37304474354312
256,53135.0,2593474.69,3610832.45,-280355.58,7917.0,327.58300997852723,456.0859479600859,-35.41184539598333,-128.50293798155866
257,67920.0,2624740.62,2069099.3,-233538.83,5900.0,444.87129152542377,350.6947966101695,-39.582852542372876,94.1764949152543
258,36677.0,2650550.76,3724009.19,596980.74,6662.0,397.86111678174717,558.99267337136,89.60983788652057,-161.13155658961279
259,17808.0,2661666.91,2139771.392,16975.57,8505.0,312.9531934156379,251.58981681363903,1.995951793062904,61.36337660199885
260,13939.0,2778694.0,2867433.0,-223260.2,8015.0,346.68671241422334,357.75832813474733,-27.855296319401123,-11.071615720523994
261,90117.0,2884114.13,3251346.46,,6049.0,476.7918879153579,537.501481236568,,-60.70959332121009
262,87354.0,3105679.0,5626276.0,1551767.81,7637.0,406.66217100955873,736.7128453581249,203.19075684169178,-330.0506743485662
263,82884.0,3126280.33,2756796.21,,7037.0,444.2632272275117,391.7573127753304,,52.505914452181344
264,59765.0,3156976.0,5057888.0,-37955.58,11749.0,268.7016767384458,430.4951910800919,-3.230537066984424,-161.79351434164607
265,31779.0,3167887.19,3646002.74,,5476.0,578.5038696128561,665.8149634769906,,-87.31109386413448
266,40442.0,3189781.0,4324035.0,544782.95,10292.0,309.9281966575981,420.1355421686747,52.93266129032258,-110.2073455110766
267,69842.0,3230043.86,2202185.69,,7895.0,409.12525142495247,278.9342229259025,,130.19102849905
268,48069.0,3334637.81,3792328.45,315512.89,8862.0,376.28501579778833,427.93144324080345,35.60289889415482,-51.646427443015114
269,39364.0,3338127.27,2110928.25,,13459.0,248.02193847982764,156.84138866186194,,91.1805498179657
270,58483.0,3390637.0,1661624.0,,8627.0,393.02619682392486,192.60739538657702,,200.41880143734784
271,47949.0,3446377.59,2092053.89,-1451612.01,13076.0,263.5651261853778,159.9918851330682,-111.01346053839094,103.57324105230958
272,82011.0,3526468.74,2392772.56,,7959.0,443.07937429325295,300.6373363487875,,142.44203794446543
273,61794.0,3888454.02,3007970.06,-448183.32,10571.0,367.8416441207076,284.54924415854697,-42.397438274524646,83.29239996216063
274,38712.0,3904718.0,7432948.0,,5867.0,665.5391170956195,1266.9077893301517,,-601.3686722345321
275,16724.0,4028987.04,3811020.9,-702032.46,11737.0,343.27230467751554,324.7014484110079,-59.81362017551333,18.570856266507633
276,71268.0,4079846.93,5848206.17,-1753954.62,10554.0,386.56878245215086,554.1222446465795,-166.18861284820923,-167.55346219442862
277,75091.0,4087279.69,2760050.122,-1899004.88,11204.0,364.80539896465547,246.34506622634774,-169.49347375937165,118.46033273830773
278,31552.0,4098764.87,2798856.85,-112658.65,15249.0,268.7890923995016,183.5436323693357,-7.3879369138959925,85.2454600301659
279,46224.0,4164328.0,5832931.0,694470.34,13561.0,307.08118870289803,430.1254332276381,51.210850232283754,-123.04424452474007
280,80779.0,4216909.92,3195481.36,,7636.0,552.2406914614982,418.4758198009429,,133.7648716605553
281,40047.0,4317884.0,2129192.42,-489545.74,14956.0,288.70580369082643,142.36376170098956,-32.732397699919765,146.34204198983687
282,61644.0,4390892.19,4106034.29,-715751.32,16986.0,258.500658777817,241.7305010008242,-42.13772047568585,16.770157776992818
283,86830.0,4425413.0,6759424.0,2978136.23,11908.0,371.6336076587168,567.63721867652,250.0954173664763,-196.00361101780317
284,79888.0,4443000.0,5931000.0,31708.01,9394.0,472.9614647647434,631.3604428358527,3.375347030019161,-158.3989780711093
285,85408.0,4524856.0,7859076.0,,13431.0,336.89643362370634,585.1445164172437,,-248.24808279353738
286,67190.0,4569217.03,4965220.65,-743159.52,12516.0,365.07007270693515,396.7098633748802,-59.37675934803452,-31.63979066794502
287,95677.0,4656797.6,4845846.23,,10567.0,440.69249550487365,458.582968676067,,-17.890473171193378
288,68432.0,4679028.892,1271944.2140000002,-2232448.52,16369.0,285.84696022970246,77.7044543955037,-136.3827063351457,208.14250583419874
289,74189.0,4721469.34,8614071.95,586323.62,11225.0,420.62087661469934,767.4006191536747,52.23373006681514,-346.77974253897537
290,33380.0,4856198.49,4363185.98,79692.27,9312.0,521.4989787371135,468.55519544673547,8.55801868556701,52.94378329037801
291,58288.0,4870781.62,4513915.877,730433.28,12865.0,378.6071993781578,350.8679267003498,56.77678041197046,27.739272677808003
292,96667.0,4919770.76,6071183.427,1177105.98,10766.0,456.9729481701653,563.9219233698681,109.33549879249489,-106.94897519970277
293,29462.0,4981886.02,4654320.68,,7471.0,666.82987819569,622.984965868023,,43.844912327666975
294,23307.0,5082191.0,5778329.0,856409.75,16365.0,310.55245951726243,353.0906813321112,52.331790406355026,-42.53822181484878
295,66593.0,5107939.55,4578883.32,198496.43,15331.0,333.17719326854086,298.6682747374601,12.947389602765638,34.50891853108078
296,99248.0,5229779.0,7147753.0,1397613.95,15616.0,334.89875768442624,457.71983862704917,89.49884413422132,-122.82108094262293
297,30991.0,5306873.0,7590690.0,-668914.23,15038.0,352.8975262667908,504.7672562840803,-44.481595291927114,-151.8697300172895
298,89217.0,5334473.55,20176352.38,5290240.82,8849.0,602.8334896598485,2280.0714634421965,597.8348762572042,-1677.237973782348
299,60829.0,5515047.53,4722514.692,-347998.34,12200.0,452.05307622950824,387.0913681967213,-28.524454098360657,64.96170803278693
300,85732.0,5746681.99,8209998.99,2156886.02,11893.0,483.1986874632137,690.3219532498108,181.35760699571176,-207.12326578659713
301,58326.0,5800173.0,8315467.52,686857.72,10511.0,551.8193321282466,791.1204947198173,65.34656264865379,-239.3011625915707
302,20895.0,5939058.05,13692385.66,1431529.89,17260.0,344.0937456546929,793.3016025492468,82.93915932792584,-449.2078568945539
303,31234.0,6049869.112000001,2862510.953,,15810.0,382.6609179000633,181.05698627450982,,201.60393162555346
304,37001.0,6050468.51,8094148.9120000005,1622203.69,15247.0,396.8300983800092,530.8682961894143,106.3949426116613,-134.03819780940512
305,90169.0,6337200.43,7551443.03,784206.91,17049.0,371.7051105636694,442.92586251393044,45.99723796117075,-71.22075195026105
306,79881.0,6471172.88,3626616.76,-1072057.02,14930.0,433.4342183523108,242.90802143335566,-71.80556061620898,190.52619691895512
307,41446.0,6597045.54,7867083.1,325366.78,19843.0,332.4621045204858,396.4664163684927,16.397055888726506,-64.00431184800686
308,32237.0,6801002.18,5108896.339,-520970.75,28992.0,234.58202883554083,176.217450986479,-17.969465714679913,58.36457784906182
309,18581.0,7049384.53,17799756.45,6748059.74,15402.0,457.69280158420986,1155.6782528243084,438.1287975587586,-697.9854512400985
310,60597.0,7143434.0,8342078.867000001,600458.28,34541.0,206.81028343128457,241.51237274543297,17.383928664485683,-34.702089314148395
311,40733.0,7411703.35,5604240.79,,15408.0,481.02955282969884,363.7227927050883,,117.30676012461055
312,66303.0,7425714.26,6383004.59,-368112.74,18886.0,393.1861834162872,337.9754627766599,-19.491302552155034,55.210720639627255
313,77150.0,7453747.0,7254775.727999999,700760.1,18268.0,408.022060433545,397.13026757171,38.359979198598644,10.891792861834972
314,26734.0,7515934.4,7944636.962,-2005787.99,21655.0,347.07616716693605,366.87309914569386,-92.62470514892634,-19.79693197875781
315,98905.0,7749880.0,9761451.0,1755937.92,27269.0,284.2011074846896,357.9687924016282,64.39319080274304,-73.7676849169386
316,29497.0,8127670.65,7114111.22,-1832345.1,23387.0,347.52942446658403,304.1908419207252,-78.34887330568264,43.338582545858856
317,31434.0,8172343.0,7963945.0,-317760.3,20764.0,393.58230591408204,383.5458004238104,-15.303424195723366,10.036505490271622
318,98704.0,8196319.07,14955965.78,637091.31,24179.0,338.9850312254436,618.5518747673601,26.348951983125854,-279.5668435419165
319,10940.0,8270658.0,14324515.0,3408186.75,19103.0,432.95074072135264,749.8568287703503,178.41107417683085,-316.9060880489976
320,92291.0,8327280.45,12051717.3,2513503.26,20210.0,412.0376274121722,596.3244581890153,124.3692855022266,-184.28683077684315
321,31112.0,8397232.7,6850854.38,-1146080.38,27649.0,303.70836919960936,247.77946327172774,-41.45106079785887,55.92890592788163
322,53789.0,8559182.0,9790442.0,298016.86,30665.0,279.1189303766509,319.27089515734554,9.718469264633947,-40.15196478069464
323,94506.0,8721639.0,9746356.0,-1625923.79,28987.0,300.88105012591853,336.23196605374824,-56.09148204367475,-35.3509159278297
324,19503.0,8818172.0,13346144.0,1187533.23,35805.0,246.2832565284178,372.74525904203324,33.166687054880605,-126.46200251361543
325,42754.0,8892903.68,10284776.67,-684964.86,25083.0,354.5390774628234,410.02976797033847,-27.3079320655424,-55.49069050751507
326,38596.0,8912183.0,8302282.0,-2908793.99,18660.0,477.608949624866,444.92400857449087,-155.88392229367633,32.68494105037513
327,50727.0,9158641.07,11430095.72,43710.21,26924.0,340.16643403654734,424.5318570791859,1.6234664240083196,-84.36542304263855
328,81068.0,9219535.85,7865754.38,-1395523.24,29548.0,312.01894713686204,266.20259848382295,-47.22902531474212,45.816348653039086
329,89364.0,9384377.0,9045705.67,-728919.89,28955.0,324.10212398549476,312.40565256432393,-25.17423208426869,11.696471421170827
330,67879.0,9615388.77,8685449.61,,19084.0,503.8455653950953,455.1168313770698,,48.728734018025534
331,84014.0,9807595.0,8941213.0,-115235.31,22876.0,428.7285801713586,390.85561286938275,-5.037388966602553,37.87296730197585
332,58564.0,9953281.0,9656285.0,175983.58,31587.0,315.1068794124165,305.70440371038717,5.571392661537974,9.402475702029335
333,64353.0,10039493.0,8782096.0,1592334.51,25466.0,394.23124950914945,344.8557292075709,62.52786106966151,49.37552030157855
334,45404.0,10045141.52,15860896.66,1720000.53,33447.0,300.3301198911711,474.2098442311717,51.42465781684456,-173.87972434000062
335,62294.0,10083892.39,6049813.101,-356523.02,33385.0,302.0485963756178,181.2135120862663,-10.679137936198892,120.83508428935153
336,50221.0,10354780.0,9203574.299,-1957295.7,27789.0,372.6215408974774,331.1948720356976,-70.43418978732592,41.42666886177983
337,94529.0,10363196.0,10382746.45,1059019.73,23018.0,450.22139195412285,451.0707468068468,46.008329568164044,-0.8493548527239341
338,45521.0,10499567.0,11707483.0,-67176.42,28059.0,374.1960511778752,417.2451976193022,-2.3941131187854165,-43.04914644142701
339,71122.0,10792425.0,11634598.0,838285.82,29203.0,369.5656268191624,398.4042050474266,28.7054693010992,-28.838578228264225
340,19968.0,10922316.9,11120538.07,129998.03,52893.0,206.4983438262152,210.2459317868149,2.457754901404723,-3.7475879605997022
341,92045.0,11365541.0,25838238.0,-558586.58,37735.0,301.1936133563005,684.7287133960514,-14.80287743474228,-383.5351000397509
342,98809.0,11455459.35,10559244.15,,20042.0,571.5726649037022,526.8558102983734,,44.71685460532876
343,15668.0,11517067.0,10912977.0,435467.3,27231.0,422.93955418456903,400.75564613859206,15.991601483603246,22.183908045976978
344,29941.0,11843016.0,12790612.0,1254913.51,24048.0,492.4740518962076,531.8784098469728,52.183695525615434,-39.40435795076519
345,45636.0,11993627.34,11147992.22,-3862217.41,56561.0,212.0476536836336,197.09680203673912,-68.28410760064355,14.950851646894478
346,42277.0,12030222.0,16359630.0,1137459.68,33244.0,361.8764889904945,492.1077487666947,34.21548790759235,-130.2312597762002
347,74313.0,12165663.0,11503977.0,-580499.95,33167.0,366.80022311333556,346.85009195887477,-17.502335152410527,19.95013115446079
348,68184.0,12243011.0,9924785.0,-244924.54,36399.0,336.35569658507103,272.66641940712657,-6.728881013214649,63.68927717794446
349,69364.0,12501291.0,13278499.0,1091276.01,35287.0,354.2746903958965,376.30002550514354,30.92572363760025,-22.02533510924701
350,23841.0,12535255.49,10352181.89,-2790586.53,34529.0,363.03557849923254,299.81122795331464,-80.81863158504444,63.2243505459179
351,72547.0,12785277.03,10256028.67,-670691.43,36698.0,348.3916570385307,279.47105210093196,-18.275966810180392,68.92060493759874
352,49650.0,12920412.57,14534404.08,1159270.36,27086.0,477.0144196263753,536.6020852100717,42.79961456102784,-59.58766558369638
353,33931.0,12999817.05,17521253.33,2912248.94,30269.0,429.4762644950279,578.8514100234563,96.21226138954046,-149.3751455284284
354,31195.0,13453355.0,22994377.0,201919.38,53788.0,250.11814902952332,427.5001301405518,3.753985647356288,-177.38198111102847
355,73331.0,13457110.0,7964463.0,,56185.0,239.51428317166503,141.75425825398239,,97.76002491768264
356,70239.0,13465931.75,12713287.44,-5999819.7,58566.0,229.9274621794215,217.07624628624114,-102.44544104087696,12.851215893180353
357,19722.0,13765542.0,8974418.0,-265619.48,48422.0,284.2828053364173,185.33761513361696,-5.485512370410143,98.94519020280035
358,42260.0,14018171.0,25648645.0,6151610.42,25390.0,552.1138637258763,1010.1868846002363,242.28477432059867,-458.07302087436005
359,39481.0,14524584.65,16070654.17,-414394.03,36813.0,394.5504210469128,436.5483435199522,-11.256730774454677,-41.99792247303941
360,74571.0,14552037.0,20087300.0,2081868.31,47345.0,307.3616432569437,424.2750026401943,43.97229506811701,-116.91335938325062
361,45002.0,14749675.81,16108348.77,358625.01,46145.0,319.6375730848413,349.08113056669197,7.77169812547405,-29.44355748185069
362,13667.0,14782117.0,15350630.0,-4076070.63,54902.0,269.24551018177846,279.6005609995993,-74.2426620159557,-10.355050817820825
363,66663.0,14784988.32,18449770.37,2658704.33,37231.0,397.1149934194623,495.54861190943035,71.41103730761999,-98.43361848996807
364,61724.0,14906016.34,19732630.09,2965356.57,39475.0,377.60649373020897,499.87663305889805,75.11986244458518,-122.27013932868908
365,92120.0,15021291.46,13064460.97,-1502492.36,41870.0,358.7602450441844,312.0243842846907,-35.88469930737999,46.735860759493676
366,72564.0,15266749.0,15460626.0,-3443885.2,47868.0,318.9343402690733,322.9845826021559,-71.94545834377872,-4.050242333082622
367,96383.0,15289106.0,34625393.0,4811777.33,48710.0,313.8802299322521,710.847731471977,98.78417840279204,-396.9675015397249
368,97596.0,15292961.66,20542930.91,1602746.25,50883.0,300.55149381915373,403.72876815439344,31.498658687577382,-103.1772743352397
369,90028.0,15798432.0,9261911.26,,34379.0,459.53727566246835,269.4060694028331,,190.13120625963523
370,66105.0,15798846.0,12122248.97,689053.89,54591.0,289.40385777875474,222.05581451154953,12.62211518382151,67.34804326720521
371,29176.0,15835716.0,19997887.0,2221935.85,55501.0,285.32307525990524,360.31579611178176,40.0341588439848,-74.99272085187653
372,43198.0,15877797.06,21803023.04,-10205123.79,53942.0,294.3494319824997,404.19382002891996,-189.18697471358124,-109.84438804642025
373,17255.0,15883638.09,10385016.78,-1803076.9,61178.0,259.62990110824154,169.75083820981396,-29.472635587956454,89.87906289842758
374,71667.0,15960199.94,12734732.13,-3038785.1,55506.0,287.5400846755306,229.42982974813535,-54.74696609375563,58.11025492739523
375,71281.0,15966797.0,20919459.0,1286238.74,52337.0,305.0766570495061,399.70688040965285,24.5760884269255,-94.63022336014677
376,18167.0,16190660.0,18398259.0,-2854734.71,72932.0,221.99665441781386,252.2659326495914,-39.142416360445345,-30.269278231777548
377,68389.0,16368775.92,26210136.49,3559594.19,45570.0,359.20070046082947,575.1620910686855,78.11266600833882,-215.96139060785606
378,50491.0,16818343.0,23889040.0,3938467.33,44469.0,378.20375992264275,537.2065933571702,88.5665818885066,-159.00283343452742
379,86542.0,16848251.0,19155290.0,905352.48,44378.0,379.6532290774708,431.63932579205914,20.400930190635,-51.986096714588314
380,84481.0,17631287.0,17023375.0,1537384.84,50553.0,348.7683619171958,336.74312108084587,30.41134729887445,12.025240836349951
381,39996.0,17767630.0,32877829.0,5534568.01,50993.0,348.4327260604397,644.7518090718333,108.53583844841448,-296.3190830113937
382,20393.0,17867425.0,17796813.96,3123625.29,36196.0,493.62982097469336,491.67902420156923,86.2975270748149,1.9507967731241251
383,16698.0,17990277.0,20894048.56,3206374.59,40064.0,449.0384634584665,521.516787140575,80.03131464656549,-72.47832368210857
384,38949.0,18231157.0,17352915.0,63115.8,43144.0,422.5652929723716,402.20922955683295,1.462910254033006,20.356063415538642
385,73751.0,18429287.98,17357765.7,-825246.58,53628.0,343.65048071902737,323.66983105840234,-15.388352726187811,19.980649660625033
386,56503.0,18538858.37,20950336.53,2314125.36,37045.0,500.44158105007426,565.5374957484141,62.467954109866376,-65.09591469833987
387,55105.0,19001114.0,15054750.0,-162737.22,46779.0,406.1889736847731,321.82710190470084,-3.4788520489963446,84.36187178007225
388,37755.0,19335941.0,15910959.15,-1613428.88,78033.0,247.791844476055,203.9003902195225,-20.676238001871003,43.891454256532484
389,81941.0,19409194.68,12798652.92,-9447131.62,78262.0,248.00279420408373,163.53598068027907,-120.71160486570749,84.46681352380466
390,18029.0,19640713.0,23502144.0,7655906.8,45191.0,434.6155871744374,520.0624903188688,169.41220154455533,-85.44690314443136
391,19304.0,20020663.0,26184833.69,5306302.38,47854.0,418.3696869645171,547.1817129184603,110.88524219500982,-128.81202595394325
392,52664.0,20259503.0,20052655.0,35681.99,53021.0,382.1033741347768,378.2021274589314,0.6729784425039135,3.901246675845414
393,41047.0,20472680.63,11338993.88,-6141372.01,63391.0,322.95878957580726,178.87387610228583,-96.88081920146392,144.08491347352142
394,71837.0,20742943.0,16440299.79,-4376813.02,72061.0,287.8525554738347,228.14420824024089,-60.73761146806177,59.7083472335938
395,50102.0,21007566.0,27921423.0,4298069.65,54075.0,388.4894313453537,516.3462413314841,79.48348867313916,-127.85680998613037
396,27990.0,21101584.96,14683496.19,-7118682.16,69307.0,304.4654213860072,211.8616617369097,-102.71231131054583,92.60375964909753
397,34541.0,21116576.0,33499438.0,-2946127.55,91739.0,230.1810135275074,365.16026989611834,-32.11423222402686,-134.97925636861095
398,89106.0,21204925.8,22200055.13,-1371221.77,51450.0,412.14627405247813,431.4879519922254,-26.6515407191448,-19.341677939747285
399,91303.0,21208977.19,19608073.02,-2527671.54,76021.0,278.9884004419832,257.92969074334724,-33.24964864971521,21.058709698635937
400,60299.0,21297500.0,20491491.0,746097.06,59553.0,357.6226218662368,344.08830789380886,12.528286736184576,13.534313972427924
401,43839.0,21615308.07,17434902.57,,38845.0,556.4502013129103,448.83260574076456,,107.61759557214572
402,24867.0,21696872.0,24865264.0,1231200.88,67694.0,320.5139598782758,367.31858067184686,18.1877401246787,-46.804620793571075
